card_name,set,set_name,modern,usd,eur
Olivia Voldaren,mm3,Modern Masters 2017,legal,4.76,3.58
Past in Flames,mm3,Modern Masters 2017,legal,4.36,3.51
Path to Exile,mm3,Modern Masters 2017,legal,7.34,5.59
Phantasmal Image,mm3,Modern Masters 2017,legal,15.64,14.05
Restoration Angel,mm3,Modern Masters 2017,legal,2.2,2.56
Scalding Tarn,mm3,Modern Masters 2017,legal,71.47,54.03
Scavenging Ooze,mm3,Modern Masters 2017,legal,3.09,3.12
Snapcaster Mage,mm3,Modern Masters 2017,legal,71.73,63.34
Sphinx's Revelation,mm3,Modern Masters 2017,legal,3.15,3.04
Stony Silence,mm3,Modern Masters 2017,legal,7.29,6.02
Tarmogoyf,mm3,Modern Masters 2017,legal,64.67,56.9
Temporal Mastery,mm3,Modern Masters 2017,legal,13.88,9.64
Terminus,mm3,Modern Masters 2017,legal,2.99,2.56
"Venser, Shaper Savant",mm3,Modern Masters 2017,legal,3.99,2.77
Verdant Catacombs,mm3,Modern Masters 2017,legal,49.85,38.06
Voice of Resurgence,mm3,Modern Masters 2017,legal,10.13,11.06
"Baral, Chief of Compliance",aer,Aether Revolt,legal,5.43,4.28
Fatal Push,aer,Aether Revolt,legal,4.13,3.71
Heroic Intervention,aer,Aether Revolt,legal,4.78,3.87
Metallic Mimic,aer,Aether Revolt,legal,4.49,3.28
Paradox Engine,aer,Aether Revolt,legal,15.92,8.38
"Tezzeret, Master of Metal",aer,Aether Revolt,legal,2.52,3.58
Walking Ballista,aer,Aether Revolt,legal,13.48,11.43
"Avacyn, Angel of Hope",j17,Judge Gift Cards 2017,legal,41.76,28.82
Capture of Jingzhou,j17,Judge Gift Cards 2017,not_legal,97.08,83.5
"Doran, the Siege Tower",j17,Judge Gift Cards 2017,legal,12.72,14.83
Gaddock Teeg,j17,Judge Gift Cards 2017,legal,56.21,33.96
Homeward Path,j17,Judge Gift Cards 2017,not_legal,15.77,8.09
Pendelhaven,j17,Judge Gift Cards 2017,legal,10.09,7.23
Rules Lawyer,j17,Judge Gift Cards 2017,not_legal,45.95,17.81
Spellskite,j17,Judge Gift Cards 2017,legal,29.94,22.49
Awakening Zone,pca,Planechase Anthology,legal,2.6,2.67
Baleful Strix,pca,Planechase Anthology,not_legal,2.99,2.43
Bloodbraid Elf,pca,Planechase Anthology,legal,4.28,4.51
Ghostly Prison,pca,Planechase Anthology,legal,4.51,2.09
"Ink-Eyes, Servant of Oni",pca,Planechase Anthology,legal,6.49,2.25
Kor Spiritdancer,pca,Planechase Anthology,legal,3.49,4.71
Maelstrom Wanderer,pca,Planechase Anthology,not_legal,5.88,5.05
Sakashima's Student,pca,Planechase Anthology,not_legal,23.46,13.24
Ash Barrens,c16,Commander 2016,not_legal,1.86,2.33
Baleful Strix,c16,Commander 2016,not_legal,2.81,2.6
Bloodbraid Elf,c16,Commander 2016,legal,3.55,4.1
Boros Charm,c16,Commander 2016,legal,1.8,2.27
"Breya, Etherium Shaper",c16,Commander 2016,not_legal,7.99,6.46
Burgeoning,c16,Commander 2016,not_legal,7.38,2.92
Chasm Skulker,c16,Commander 2016,legal,4.37,3.89
Chromatic Lantern,c16,Commander 2016,legal,11.99,5.72
Conqueror's Flail,c16,Commander 2016,not_legal,6.68,4.46
Crystalline Crawler,c16,Commander 2016,not_legal,2.99,2.3
Deepglow Skate,c16,Commander 2016,not_legal,7.99,4.02
Dragonskull Summit,c16,Commander 2016,legal,3.11,2.5
Faerie Artisans,c16,Commander 2016,not_legal,8.35,3.06
Forbidden Orchard,c16,Commander 2016,legal,6.99,2.71
Hardened Scales,c16,Commander 2016,legal,5.28,2.89
Hellkite Tyrant,c16,Commander 2016,legal,6.45,4.39
Homeward Path,c16,Commander 2016,not_legal,6.58,3.22
"Iroas, God of Victory",c16,Commander 2016,legal,5.99,2.48
Kalonian Hydra,c16,Commander 2016,legal,4.42,3.03
Karplusan Forest,c16,Commander 2016,legal,3.81,3.71
Lightning Greaves,c16,Commander 2016,legal,3.99,2.12
Magus of the Will,c16,Commander 2016,not_legal,1.95,2.17
Master of Etherium,c16,Commander 2016,legal,4.49,3.4
Past in Flames,c16,Commander 2016,legal,3.85,2.81
Propaganda,c16,Commander 2016,not_legal,9.32,5.1
Reforge the Soul,c16,Commander 2016,legal,3.99,2.11
"Reyhan, Last of the Abzan",c16,Commander 2016,not_legal,3.49,3.62
Rootbound Crag,c16,Commander 2016,legal,3.35,2.31
Scavenging Ooze,c16,Commander 2016,legal,3.03,3.0
Selfless Squire,c16,Commander 2016,not_legal,3.99,2.35
Solemn Simulacrum,c16,Commander 2016,legal,4.74,2.84
Stonehoof Chieftain,c16,Commander 2016,not_legal,11.7,7.18
Sunpetal Grove,c16,Commander 2016,legal,3.55,2.26
Swan Song,c16,Commander 2016,legal,3.49,2.27
Tempt with Discovery,c16,Commander 2016,not_legal,5.92,2.25
"Thrasios, Triton Hero",c16,Commander 2016,not_legal,3.99,10.78
Venser's Journal,c16,Commander 2016,legal,4.63,2.68
Vial Smasher the Fierce,c16,Commander 2016,not_legal,8.04,7.96
Waste Not,c16,Commander 2016,legal,4.12,3.66
Wheel of Fate,c16,Commander 2016,legal,3.3,2.3
Blooming Marsh,kld,Kaladesh,legal,4.46,4.56
Botanical Sanctum,kld,Kaladesh,legal,2.74,2.93
"Chandra, Torch of Defiance",kld,Kaladesh,legal,10.99,10.38
Concealed Courtyard,kld,Kaladesh,legal,2.1,2.17
Inspiring Vantage,kld,Kaladesh,legal,2.11,2.33
"Nissa, Nature's Artisan",kld,Kaladesh,legal,1.99,2.61
"Nissa, Vital Force",kld,Kaladesh,legal,4.49,2.7
Saheeli Rai,kld,Kaladesh,legal,4.35,3.75
Spirebluff Canal,kld,Kaladesh,legal,5.97,6.1
Torrential Gearhulk,kld,Kaladesh,legal,4.19,4.32
Aether Vial,mps,Kaladesh Inventions,legal,165.11,173.1
Arcbound Ravager,mps,Kaladesh Inventions,legal,147.67,158.99
Black Vise,mps,Kaladesh Inventions,not_legal,29.4,28.29
Cataclysmic Gearhulk,mps,Kaladesh Inventions,legal,24.95,21.41
Chalice of the Void,mps,Kaladesh Inventions,legal,188.86,142.73
Champion's Helm,mps,Kaladesh Inventions,not_legal,44.99,38.53
Chromatic Lantern,mps,Kaladesh Inventions,legal,102.47,78.12
Chrome Mox,mps,Kaladesh Inventions,banned,103.61,94.95
Cloudstone Curio,mps,Kaladesh Inventions,legal,54.45,42.1
Combustible Gearhulk,mps,Kaladesh Inventions,legal,37.92,29.54
Crucible of Worlds,mps,Kaladesh Inventions,legal,138.07,117.28
Defense Grid,mps,Kaladesh Inventions,legal,52.55,50.18
Duplicant,mps,Kaladesh Inventions,legal,39.99,38.49
Engineered Explosives,mps,Kaladesh Inventions,legal,152.4,136.08
Ensnaring Bridge,mps,Kaladesh Inventions,legal,170.21,142.1
Extraplanar Lens,mps,Kaladesh Inventions,legal,58.31,52.94
Gauntlet of Power,mps,Kaladesh Inventions,legal,54.46,38.99
Grindstone,mps,Kaladesh Inventions,not_legal,45.92,41.37
Hangarback Walker,mps,Kaladesh Inventions,legal,78.93,81.13
Lightning Greaves,mps,Kaladesh Inventions,legal,90.42,79.31
Lotus Petal,mps,Kaladesh Inventions,not_legal,131.15,109.3
Mana Crypt,mps,Kaladesh Inventions,not_legal,300.96,229.94
Mana Vault,mps,Kaladesh Inventions,not_legal,234.39,194.19
Meekstone,mps,Kaladesh Inventions,not_legal,53.36,42.52
Mind's Eye,mps,Kaladesh Inventions,legal,39.03,37.82
Mox Opal,mps,Kaladesh Inventions,legal,295.93,267.64
Noxious Gearhulk,mps,Kaladesh Inventions,legal,37.93,31.86
Oblivion Stone,mps,Kaladesh Inventions,legal,85.32,71.8
Ornithopter,mps,Kaladesh Inventions,legal,97.84,71.32
Painter's Servant,mps,Kaladesh Inventions,legal,46.84,39.48
Paradox Engine,mps,Kaladesh Inventions,legal,94.02,69.61
Pithing Needle,mps,Kaladesh Inventions,legal,72.36,64.61
Planar Bridge,mps,Kaladesh Inventions,legal,52.65,43.68
Platinum Angel,mps,Kaladesh Inventions,legal,98.81,65.2
Rings of Brighthearth,mps,Kaladesh Inventions,legal,73.68,47.99
Scroll Rack,mps,Kaladesh Inventions,not_legal,91.13,68.43
Sculpting Steel,mps,Kaladesh Inventions,legal,43.14,45.23
Solemn Simulacrum,mps,Kaladesh Inventions,legal,95.86,90.94
Sol Ring,mps,Kaladesh Inventions,not_legal,363.17,278.74
Sphere of Resistance,mps,Kaladesh Inventions,not_legal,66.94,76.25
Staff of Domination,mps,Kaladesh Inventions,legal,76.03,55.77
Static Orb,mps,Kaladesh Inventions,not_legal,38.55,35.62
Steel Overseer,mps,Kaladesh Inventions,legal,80.04,95.96
Sundering Titan,mps,Kaladesh Inventions,legal,32.36,33.66
Sword of Body and Mind,mps,Kaladesh Inventions,legal,79.97,56.67
Sword of Feast and Famine,mps,Kaladesh Inventions,legal,132.2,88.96
Sword of Fire and Ice,mps,Kaladesh Inventions,legal,135.45,101.37
Sword of Light and Shadow,mps,Kaladesh Inventions,legal,86.15,79.8
Sword of War and Peace,mps,Kaladesh Inventions,legal,102.04,91.94
Torrential Gearhulk,mps,Kaladesh Inventions,legal,49.99,39.93
Trinisphere,mps,Kaladesh Inventions,legal,79.53,70.68
Vedalken Shackles,mps,Kaladesh Inventions,legal,46.99,39.58
Verdurous Gearhulk,mps,Kaladesh Inventions,legal,32.5,27.56
Wurmcoil Engine,mps,Kaladesh Inventions,legal,125.86,99.34
Crop Rotation,ddr,Duel Decks: Nissa vs. Ob Nixilis,not_legal,4.66,2.97
"Nissa, Voice of Zendikar",ddr,Duel Decks: Nissa vs. Ob Nixilis,legal,3.97,3.38
Berserk,cn2,Conspiracy: Take the Crown,not_legal,10.2,9.72
Birds of Paradise,cn2,Conspiracy: Take the Crown,legal,7.37,4.88
Burgeoning,cn2,Conspiracy: Take the Crown,not_legal,7.98,3.38
"Daretti, Ingenious Iconoclast",cn2,Conspiracy: Take the Crown,not_legal,9.33,8.31
Expropriate,cn2,Conspiracy: Take the Crown,not_legal,21.99,15.67
Inquisition of Kozilek,cn2,Conspiracy: Take the Crown,legal,4.3,4.56
"Kaya, Ghost Assassin",cn2,Conspiracy: Take the Crown,not_legal,9.92,8.24
"Leovold, Emissary of Trest",cn2,Conspiracy: Take the Crown,not_legal,23.79,27.91
Phyrexian Arena,cn2,Conspiracy: Take the Crown,legal,9.23,5.12
Platinum Angel,cn2,Conspiracy: Take the Crown,legal,4.42,2.18
Queen Marchesa,cn2,Conspiracy: Take the Crown,not_legal,7.67,5.38
Recruiter of the Guard,cn2,Conspiracy: Take the Crown,not_legal,22.37,17.51
Sanctum Prelate,cn2,Conspiracy: Take the Crown,not_legal,9.32,10.58
"Selvala, Heart of the Wilds",cn2,Conspiracy: Take the Crown,not_legal,24.99,17.31
Show and Tell,cn2,Conspiracy: Take the Crown,not_legal,13.1,11.54
Subterranean Tremors,cn2,Conspiracy: Take the Crown,not_legal,2.04,2.03
Beseech the Queen,v16,From the Vault: Lore,legal,5.57,2.4
Dark Depths,v16,From the Vault: Lore,banned,41.29,26.95
Tolaria West,v16,From the Vault: Lore,legal,8.48,4.19
Umezawa's Jitte,v16,From the Vault: Lore,banned,14.03,10.75
Unmask,v16,From the Vault: Lore,not_legal,4.91,4.37
Bedlam Reveler,emn,Eldritch Moon,legal,4.44,4.12
Collective Brutality,emn,Eldritch Moon,legal,15.63,18.69
Eldritch Evolution,emn,Eldritch Moon,legal,2.7,2.25
"Emrakul, the Promised End",emn,Eldritch Moon,legal,12.39,9.97
Grim Flayer,emn,Eldritch Moon,legal,7.63,8.38
"Liliana, the Last Hope",emn,Eldritch Moon,legal,38.04,35.94
Mausoleum Wanderer,emn,Eldritch Moon,legal,3.89,2.78
Selfless Spirit,emn,Eldritch Moon,legal,7.15,5.02
Spell Queller,emn,Eldritch Moon,legal,6.72,7.01
"Tamiyo, Field Researcher",emn,Eldritch Moon,legal,5.99,4.12
Tree of Perdition,emn,Eldritch Moon,legal,4.83,2.74
Assembled Alphas,pemn,Eldritch Moon Promos,legal,0.39,2.34
Noosegraf Mob,pemn,Eldritch Moon Promos,legal,0.99,2.1
"Thalia, Heretic Cathar",pemn,Eldritch Moon Promos,legal,1.96,4.5
Argothian Enchantress,ema,Eternal Masters,not_legal,16.03,6.57
Ashnod's Altar,ema,Eternal Masters,not_legal,4.99,3.19
Baleful Strix,ema,Eternal Masters,not_legal,2.99,2.74
Bloodbraid Elf,ema,Eternal Masters,legal,3.15,3.93
Chrome Mox,ema,Eternal Masters,banned,31.78,22.52
Dack Fayden,ema,Eternal Masters,not_legal,14.59,12.24
Deathrite Shaman,ema,Eternal Masters,banned,3.25,2.77
Enlightened Tutor,ema,Eternal Masters,not_legal,17.99,9.7
Entomb,ema,Eternal Masters,not_legal,14.9,10.77
Force of Will,ema,Eternal Masters,not_legal,88.71,70.18
Gamble,ema,Eternal Masters,not_legal,8.35,5.32
Green Sun's Zenith,ema,Eternal Masters,banned,7.67,4.88
Heritage Druid,ema,Eternal Masters,legal,7.03,4.42
Isochron Scepter,ema,Eternal Masters,legal,5.49,2.73
"Jace, the Mind Sculptor",ema,Eternal Masters,legal,79.69,76.73
Karakas,ema,Eternal Masters,not_legal,59.57,42.56
Maelstrom Wanderer,ema,Eternal Masters,not_legal,6.31,5.08
Mana Crypt,ema,Eternal Masters,not_legal,129.23,81.3
Maze of Ith,ema,Eternal Masters,not_legal,13.99,8.95
Mystical Tutor,ema,Eternal Masters,not_legal,5.47,3.98
Natural Order,ema,Eternal Masters,not_legal,14.14,13.13
Necropotence,ema,Eternal Masters,not_legal,5.85,3.52
Pyroblast,ema,Eternal Masters,not_legal,2.59,2.23
Relic of Progenitus,ema,Eternal Masters,legal,3.79,3.69
Sensei's Divining Top,ema,Eternal Masters,banned,21.38,9.87
Sinkhole,ema,Eternal Masters,not_legal,3.27,4.22
Sneak Attack,ema,Eternal Masters,not_legal,20.28,17.0
Sylvan Library,ema,Eternal Masters,not_legal,24.23,13.86
Toxic Deluge,ema,Eternal Masters,not_legal,14.27,11.53
Vampiric Tutor,ema,Eternal Masters,not_legal,47.4,27.95
Vindicate,ema,Eternal Masters,not_legal,3.53,3.13
Wasteland,ema,Eternal Masters,not_legal,33.46,25.06
Winter Orb,ema,Eternal Masters,not_legal,4.11,3.26
Wrath of God,ema,Eternal Masters,legal,7.51,4.09
Anguished Unmaking,soi,Shadows over Innistrad,legal,4.49,2.68
"Archangel Avacyn // Avacyn, the Purifier",soi,Shadows over Innistrad,legal,4.05,3.4
"Arlinn Kord // Arlinn, Embraced by the Moon",soi,Shadows over Innistrad,legal,2.57,2.13
Diregraf Colossus,soi,Shadows over Innistrad,legal,2.67,2.06
"Jace, Unraveler of Secrets",soi,Shadows over Innistrad,legal,4.04,2.69
"Nahiri, the Harbinger",soi,Shadows over Innistrad,legal,5.89,6.84
Relentless Dead,soi,Shadows over Innistrad,legal,7.52,6.83
"Sorin, Grim Nemesis",soi,Shadows over Innistrad,legal,5.89,3.35
Thalia's Lieutenant,soi,Shadows over Innistrad,legal,2.65,2.51
The Gitrog Monster,soi,Shadows over Innistrad,legal,7.99,4.57
Thing in the Ice // Awoken Horror,soi,Shadows over Innistrad,legal,5.14,4.92
Tireless Tracker,soi,Shadows over Innistrad,legal,8.71,8.98
Traverse the Ulvenwald,soi,Shadows over Innistrad,legal,2.41,2.44
"Westvale Abbey // Ormendahl, Profane Prince",soi,Shadows over Innistrad,legal,3.25,2.97
Anguished Unmaking,psoi,Shadows over Innistrad Promos,legal,11.86,4.3
Flameblade Angel,psoi,Shadows over Innistrad Promos,legal,0.59,2.62
Champion of the Parish,ddq,Duel Decks: Blessed vs. Cursed,legal,4.26,4.47
Geist of Saint Traft,ddq,Duel Decks: Blessed vs. Cursed,legal,8.07,6.76
Gravecrawler,ddq,Duel Decks: Blessed vs. Cursed,legal,8.04,5.45
"Chandra, Flamecaller",ogw,Oath of the Gatewatch,legal,2.33,2.71
Eldrazi Displacer,ogw,Oath of the Gatewatch,legal,2.39,2.16
"Kalitas, Traitor of Ghet",ogw,Oath of the Gatewatch,legal,6.46,7.12
Kozilek's Return,ogw,Oath of the Gatewatch,legal,2.04,2.92
"Kozilek, the Great Distortion",ogw,Oath of the Gatewatch,legal,5.48,3.13
"Nissa, Voice of Zendikar",ogw,Oath of the Gatewatch,legal,3.48,4.26
Reality Smasher,ogw,Oath of the Gatewatch,legal,1.79,2.7
Thought-Knot Seer,ogw,Oath of the Gatewatch,legal,6.17,6.05
World Breaker,ogw,Oath of the Gatewatch,legal,2.98,2.87
"Azusa, Lost but Seeking",j16,Judge Gift Cards 2016,legal,44.35,31.12
Command Beacon,j16,Judge Gift Cards 2016,not_legal,39.15,27.94
Defense of the Heart,j16,Judge Gift Cards 2016,not_legal,37.87,23.52
Imperial Seal,j16,Judge Gift Cards 2016,not_legal,195.82,135.46
Mana Drain,j16,Judge Gift Cards 2016,not_legal,141.74,91.67
Mystic Confluence,j16,Judge Gift Cards 2016,not_legal,17.61,16.11
Zur the Enchanter,j16,Judge Gift Cards 2016,legal,34.91,19.72
Arachnogenesis,c15,Commander 2015,not_legal,7.43,6.03
Bastion Protector,c15,Commander 2015,not_legal,5.99,4.59
Blade of Selves,c15,Commander 2015,not_legal,6.49,4.18
Command Beacon,c15,Commander 2015,not_legal,21.78,15.92
Eldrazi Monument,c15,Commander 2015,legal,6.72,3.09
Eternal Witness,c15,Commander 2015,legal,6.91,3.54
"Ezuri, Claw of Progress",c15,Commander 2015,not_legal,9.99,6.42
Fiery Confluence,c15,Commander 2015,not_legal,15.38,13.46
"Gisela, Blade of Goldnight",c15,Commander 2015,legal,4.5,3.43
Grasp of Fate,c15,Commander 2015,not_legal,13.97,9.44
Karlov of the Ghost Council,c15,Commander 2015,not_legal,9.75,10.59
Karmic Justice,c15,Commander 2015,not_legal,8.56,3.75
"Mazirek, Kraul Death Priest",c15,Commander 2015,not_legal,6.49,2.18
Meren of Clan Nel Toth,c15,Commander 2015,not_legal,8.99,9.4
Mizzix of the Izmagnus,c15,Commander 2015,not_legal,4.99,2.73
Mizzix's Mastery,c15,Commander 2015,not_legal,10.2,6.69
Mystic Confluence,c15,Commander 2015,not_legal,4.49,5.15
Phyrexian Arena,c15,Commander 2015,legal,9.02,5.02
Preordain,c15,Commander 2015,banned,4.61,3.47
Rite of Replication,c15,Commander 2015,legal,4.99,2.51
Solemn Simulacrum,c15,Commander 2015,legal,4.52,2.05
Sun Titan,c15,Commander 2015,legal,3.23,2.04
Thought Vessel,c15,Commander 2015,not_legal,5.94,3.25
Urza's Incubator,c15,Commander 2015,not_legal,9.25,7.06
Vandalblast,c15,Commander 2015,legal,2.49,2.68
Dragonmaster Outcast,bfz,Battle for Zendikar,legal,2.48,2.03
"Drana, Liberator of Malakir",bfz,Battle for Zendikar,legal,4.23,4.39
"Gideon, Ally of Zendikar",bfz,Battle for Zendikar,legal,8.03,8.5
"Omnath, Locus of Rage",bfz,Battle for Zendikar,legal,6.56,3.26
"Ulamog, the Ceaseless Hunger",bfz,Battle for Zendikar,legal,19.66,18.02
Ancient Tomb,exp,Zendikar Expeditions,not_legal,233.06,180.0
Arid Mesa,exp,Zendikar Expeditions,legal,118.97,84.05
Blood Crypt,exp,Zendikar Expeditions,legal,88.55,65.62
Bloodstained Mire,exp,Zendikar Expeditions,legal,166.95,108.14
Breeding Pool,exp,Zendikar Expeditions,legal,92.52,64.21
Canopy Vista,exp,Zendikar Expeditions,legal,25.01,19.02
Cascade Bluffs,exp,Zendikar Expeditions,legal,46.34,34.16
Cinder Glade,exp,Zendikar Expeditions,legal,30.1,21.41
Dust Bowl,exp,Zendikar Expeditions,not_legal,39.23,25.78
Eye of Ugin,exp,Zendikar Expeditions,banned,48.51,37.69
Fetid Heath,exp,Zendikar Expeditions,legal,53.24,36.61
Fire-Lit Thicket,exp,Zendikar Expeditions,legal,40.36,28.3
Flooded Grove,exp,Zendikar Expeditions,legal,48.6,31.66
Flooded Strand,exp,Zendikar Expeditions,legal,191.18,145.62
Forbidden Orchard,exp,Zendikar Expeditions,legal,44.33,30.9
Godless Shrine,exp,Zendikar Expeditions,legal,88.28,63.26
Graven Cairns,exp,Zendikar Expeditions,legal,26.69,22.84
Hallowed Fountain,exp,Zendikar Expeditions,legal,111.18,81.04
Horizon Canopy,exp,Zendikar Expeditions,legal,144.13,126.56
Kor Haven,exp,Zendikar Expeditions,not_legal,35.43,24.66
Mana Confluence,exp,Zendikar Expeditions,legal,88.39,64.83
Marsh Flats,exp,Zendikar Expeditions,legal,115.72,78.6
Misty Rainforest,exp,Zendikar Expeditions,legal,230.48,164.58
Mystic Gate,exp,Zendikar Expeditions,legal,61.96,40.99
Overgrown Tomb,exp,Zendikar Expeditions,legal,93.44,76.52
Polluted Delta,exp,Zendikar Expeditions,legal,272.42,214.12
Prairie Stream,exp,Zendikar Expeditions,legal,24.15,18.0
Rugged Prairie,exp,Zendikar Expeditions,legal,38.67,26.99
Sacred Foundry,exp,Zendikar Expeditions,legal,87.08,66.59
Scalding Tarn,exp,Zendikar Expeditions,legal,317.52,231.05
Smoldering Marsh,exp,Zendikar Expeditions,legal,22.19,16.41
Steam Vents,exp,Zendikar Expeditions,legal,133.59,97.15
Stomping Ground,exp,Zendikar Expeditions,legal,97.38,65.42
Strip Mine,exp,Zendikar Expeditions,not_legal,107.78,78.74
Sunken Hollow,exp,Zendikar Expeditions,legal,29.0,20.76
Sunken Ruins,exp,Zendikar Expeditions,legal,54.92,33.12
Tectonic Edge,exp,Zendikar Expeditions,legal,30.64,25.94
Temple Garden,exp,Zendikar Expeditions,legal,85.17,58.4
Twilight Mire,exp,Zendikar Expeditions,legal,49.84,36.68
Verdant Catacombs,exp,Zendikar Expeditions,legal,220.33,151.52
Wasteland,exp,Zendikar Expeditions,not_legal,142.71,96.63
Watery Grave,exp,Zendikar Expeditions,legal,102.99,66.69
Windswept Heath,exp,Zendikar Expeditions,legal,136.57,83.3
Wooded Bastion,exp,Zendikar Expeditions,legal,41.12,25.5
Wooded Foothills,exp,Zendikar Expeditions,legal,142.04,102.17
Drowner of Hope,pbfz,Battle for Zendikar Promos,legal,0.59,2.21
Avenger of Zendikar,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,4.99,3.99
Eldrazi Temple,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,7.23,8.04
It That Betrays,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,6.56,2.86
"Akroma, Angel of Fury",v15,From the Vault: Angels,legal,3.49,2.7
"Akroma, Angel of Wrath",v15,From the Vault: Angels,legal,3.99,3.58
"Aurelia, the Warleader",v15,From the Vault: Angels,legal,8.17,4.96
"Avacyn, Angel of Hope",v15,From the Vault: Angels,legal,19.99,12.7
Baneslayer Angel,v15,From the Vault: Angels,legal,9.19,6.07
Entreat the Angels,v15,From the Vault: Angels,legal,3.99,4.06
"Iona, Shield of Emeria",v15,From the Vault: Angels,legal,13.47,7.47
"Jenara, Asura of War",v15,From the Vault: Angels,legal,2.49,2.04
Platinum Angel,v15,From the Vault: Angels,legal,4.99,3.16
Pia and Kiran Nalaar,pori,Magic Origins Promos,legal,5.35,3.96
Alhammarret's Archive,ori,Magic Origins,legal,11.54,7.09
Archangel of Tithes,ori,Magic Origins,legal,7.99,4.97
Day's Undoing,ori,Magic Origins,legal,2.49,2.44
Goblin Piledriver,ori,Magic Origins,legal,3.42,2.59
Hangarback Walker,ori,Magic Origins,legal,11.31,8.93
"Jace, Vryn's Prodigy // Jace, Telepath Unbound",ori,Magic Origins,legal,14.1,13.84
"Kytheon, Hero of Akros // Gideon, Battle-Forged",ori,Magic Origins,legal,3.36,3.4
"Liliana, Heretical Healer // Liliana, Defiant Necromancer",ori,Magic Origins,legal,9.0,6.35
"Nissa, Vastwood Seer // Nissa, Sage Animist",ori,Magic Origins,legal,6.83,5.69
Pyromancer's Goggles,ori,Magic Origins,legal,4.06,2.63
Starfield of Nyx,ori,Magic Origins,legal,8.44,6.05
All Is Dust,mm2,Modern Masters 2015,legal,15.15,15.12
Bitterblossom,mm2,Modern Masters 2015,legal,40.49,27.07
Blinkmoth Nexus,mm2,Modern Masters 2015,legal,5.49,4.37
Cryptic Command,mm2,Modern Masters 2015,legal,22.24,19.9
Dark Confidant,mm2,Modern Masters 2015,legal,51.93,42.93
Daybreak Coronet,mm2,Modern Masters 2015,legal,11.3,7.87
Dismember,mm2,Modern Masters 2015,legal,3.22,2.39
