card_name,set,set_name,modern,usd,eur
Marsh Flats,mm3,Modern Masters 2017,legal,39.24,28.53
Misty Rainforest,mm3,Modern Masters 2017,legal,41.98,31.21
Olivia Voldaren,mm3,Modern Masters 2017,legal,4.78,3.55
Past in Flames,mm3,Modern Masters 2017,legal,4.34,3.49
Path to Exile,mm3,Modern Masters 2017,legal,7.38,5.57
Phantasmal Image,mm3,Modern Masters 2017,legal,15.76,14.02
Restoration Angel,mm3,Modern Masters 2017,legal,2.24,2.61
Scalding Tarn,mm3,Modern Masters 2017,legal,70.91,54.03
Scavenging Ooze,mm3,Modern Masters 2017,legal,3.17,3.09
Snapcaster Mage,mm3,Modern Masters 2017,legal,71.73,63.21
Sphinx's Revelation,mm3,Modern Masters 2017,legal,3.11,3.06
Stony Silence,mm3,Modern Masters 2017,legal,7.29,5.98
Tarmogoyf,mm3,Modern Masters 2017,legal,64.67,56.74
Temporal Mastery,mm3,Modern Masters 2017,legal,13.70,9.62
Terminus,mm3,Modern Masters 2017,legal,2.99,2.56
"Venser, Shaper Savant",mm3,Modern Masters 2017,legal,3.90,2.74
Verdant Catacombs,mm3,Modern Masters 2017,legal,49.65,37.59
Voice of Resurgence,mm3,Modern Masters 2017,legal,9.93,11.06
"Baral, Chief of Compliance",aer,Aether Revolt,legal,5.30,4.27
Fatal Push,aer,Aether Revolt,legal,3.92,3.68
Heroic Intervention,aer,Aether Revolt,legal,4.87,3.84
Metallic Mimic,aer,Aether Revolt,legal,4.49,3.56
Paradox Engine,aer,Aether Revolt,legal,15.99,8.41
"Tezzeret, Master of Metal",aer,Aether Revolt,legal,2.52,3.58
Walking Ballista,aer,Aether Revolt,legal,12.99,11.39
"Avacyn, Angel of Hope",j17,Judge Gift Cards 2017,legal,41.76,28.82
Capture of Jingzhou,j17,Judge Gift Cards 2017,not_legal,97.20,83.50
"Doran, the Siege Tower",j17,Judge Gift Cards 2017,legal,13.13,14.83
Gaddock Teeg,j17,Judge Gift Cards 2017,legal,54.94,33.75
Homeward Path,j17,Judge Gift Cards 2017,not_legal,15.77,8.09
Pendelhaven,j17,Judge Gift Cards 2017,legal,10.09,7.23
Rules Lawyer,j17,Judge Gift Cards 2017,not_legal,45.95,19.36
Spellskite,j17,Judge Gift Cards 2017,legal,30.86,20.98
Awakening Zone,pca,Planechase Anthology,legal,2.59,2.65
Baleful Strix,pca,Planechase Anthology,not_legal,2.99,2.43
Bloodbraid Elf,pca,Planechase Anthology,legal,4.45,4.51
Ghostly Prison,pca,Planechase Anthology,legal,4.52,2.09
"Ink-Eyes, Servant of Oni",pca,Planechase Anthology,legal,6.49,2.23
Kor Spiritdancer,pca,Planechase Anthology,legal,3.49,4.71
Maelstrom Wanderer,pca,Planechase Anthology,not_legal,5.89,5.05
Sakashima's Student,pca,Planechase Anthology,not_legal,15.99,13.22
Ash Barrens,c16,Commander 2016,not_legal,1.86,2.41
"Atraxa, Praetors' Voice",c16,Commander 2016,not_legal,17.32,11.91
Baleful Strix,c16,Commander 2016,not_legal,2.84,2.61
Bloodbraid Elf,c16,Commander 2016,legal,3.55,4.17
Boros Charm,c16,Commander 2016,legal,1.80,2.25
"Breya, Etherium Shaper",c16,Commander 2016,not_legal,7.99,6.46
Burgeoning,c16,Commander 2016,not_legal,7.38,2.96
Chasm Skulker,c16,Commander 2016,legal,4.37,3.73
Chromatic Lantern,c16,Commander 2016,legal,11.99,5.42
Conqueror's Flail,c16,Commander 2016,not_legal,6.68,4.46
Crystalline Crawler,c16,Commander 2016,not_legal,2.99,2.30
Deepglow Skate,c16,Commander 2016,not_legal,7.99,4.04
Dragonskull Summit,c16,Commander 2016,legal,3.11,2.50
Faerie Artisans,c16,Commander 2016,not_legal,8.21,3.02
Forbidden Orchard,c16,Commander 2016,legal,6.99,2.71
Hardened Scales,c16,Commander 2016,legal,5.28,2.86
Hellkite Tyrant,c16,Commander 2016,legal,6.59,4.19
Homeward Path,c16,Commander 2016,not_legal,6.49,3.22
"Iroas, God of Victory",c16,Commander 2016,legal,5.99,2.43
Kalonian Hydra,c16,Commander 2016,legal,4.41,3.04
Karplusan Forest,c16,Commander 2016,legal,3.81,3.52
Lightning Greaves,c16,Commander 2016,legal,3.99,2.13
Magus of the Will,c16,Commander 2016,not_legal,1.95,2.11
Master of Etherium,c16,Commander 2016,legal,4.49,3.27
Past in Flames,c16,Commander 2016,legal,3.85,2.78
Propaganda,c16,Commander 2016,not_legal,9.32,5.12
Reforge the Soul,c16,Commander 2016,legal,3.99,2.04
"Reyhan, Last of the Abzan",c16,Commander 2016,not_legal,3.49,3.62
Rootbound Crag,c16,Commander 2016,legal,3.35,2.18
Scavenging Ooze,c16,Commander 2016,legal,3.00,3.09
Selfless Squire,c16,Commander 2016,not_legal,3.99,2.38
Solemn Simulacrum,c16,Commander 2016,legal,4.74,2.84
Stonehoof Chieftain,c16,Commander 2016,not_legal,11.70,7.22
Sunpetal Grove,c16,Commander 2016,legal,3.55,2.28
Swan Song,c16,Commander 2016,legal,3.49,2.20
Tempt with Discovery,c16,Commander 2016,not_legal,5.97,2.26
"Thrasios, Triton Hero",c16,Commander 2016,not_legal,3.99,10.78
Tymna the Weaver,c16,Commander 2016,not_legal,2.75,9.37
Venser's Journal,c16,Commander 2016,legal,4.63,2.68
Vial Smasher the Fierce,c16,Commander 2016,not_legal,8.11,7.96
Waste Not,c16,Commander 2016,legal,4.12,3.60
Wheel of Fate,c16,Commander 2016,legal,3.22,2.31
Blooming Marsh,kld,Kaladesh,legal,4.49,4.38
Botanical Sanctum,kld,Kaladesh,legal,2.66,2.93
"Chandra, Torch of Defiance",kld,Kaladesh,legal,10.47,10.25
Concealed Courtyard,kld,Kaladesh,legal,2.00,2.25
Inspiring Vantage,kld,Kaladesh,legal,2.06,2.31
"Nissa, Nature's Artisan",kld,Kaladesh,legal,1.99,2.61
"Nissa, Vital Force",kld,Kaladesh,legal,4.49,2.66
Saheeli Rai,kld,Kaladesh,legal,4.40,3.82
Spirebluff Canal,kld,Kaladesh,legal,5.87,6.08
Torrential Gearhulk,kld,Kaladesh,legal,4.23,4.43
Aether Vial,mps,Kaladesh Inventions,legal,165.11,173.10
Arcbound Ravager,mps,Kaladesh Inventions,legal,147.67,158.99
Black Vise,mps,Kaladesh Inventions,not_legal,29.40,27.75
Cataclysmic Gearhulk,mps,Kaladesh Inventions,legal,24.95,21.29
Chalice of the Void,mps,Kaladesh Inventions,legal,189.15,142.78
Champion's Helm,mps,Kaladesh Inventions,not_legal,44.99,38.53
Chromatic Lantern,mps,Kaladesh Inventions,legal,102.47,78.12
Chrome Mox,mps,Kaladesh Inventions,banned,103.61,94.95
Cloudstone Curio,mps,Kaladesh Inventions,legal,54.45,42.28
Combustible Gearhulk,mps,Kaladesh Inventions,legal,37.92,29.34
Crucible of Worlds,mps,Kaladesh Inventions,legal,139.83,117.28
Defense Grid,mps,Kaladesh Inventions,legal,52.55,50.18
Duplicant,mps,Kaladesh Inventions,legal,39.99,38.49
Engineered Explosives,mps,Kaladesh Inventions,legal,152.40,136.08
Ensnaring Bridge,mps,Kaladesh Inventions,legal,170.21,142.10
Extraplanar Lens,mps,Kaladesh Inventions,legal,58.31,52.38
Gauntlet of Power,mps,Kaladesh Inventions,legal,54.46,38.79
Grindstone,mps,Kaladesh Inventions,not_legal,45.92,41.37
Hangarback Walker,mps,Kaladesh Inventions,legal,79.63,81.14
Lightning Greaves,mps,Kaladesh Inventions,legal,90.42,79.31
Lotus Petal,mps,Kaladesh Inventions,not_legal,131.15,135.08
Mana Crypt,mps,Kaladesh Inventions,not_legal,300.96,229.91
Mana Vault,mps,Kaladesh Inventions,not_legal,234.39,194.19
Meekstone,mps,Kaladesh Inventions,not_legal,53.36,42.52
Mind's Eye,mps,Kaladesh Inventions,legal,39.68,37.82
Mox Opal,mps,Kaladesh Inventions,legal,295.93,267.64
Noxious Gearhulk,mps,Kaladesh Inventions,legal,37.93,32.17
Oblivion Stone,mps,Kaladesh Inventions,legal,85.32,71.80
Ornithopter,mps,Kaladesh Inventions,legal,97.84,71.32
Painter's Servant,mps,Kaladesh Inventions,legal,46.96,39.56
Paradox Engine,mps,Kaladesh Inventions,legal,93.94,69.61
Pithing Needle,mps,Kaladesh Inventions,legal,72.36,64.61
Planar Bridge,mps,Kaladesh Inventions,legal,52.65,43.01
Platinum Angel,mps,Kaladesh Inventions,legal,98.81,65.20
Rings of Brighthearth,mps,Kaladesh Inventions,legal,73.70,46.85
Scroll Rack,mps,Kaladesh Inventions,not_legal,91.13,68.91
Sculpting Steel,mps,Kaladesh Inventions,legal,43.14,45.23
Solemn Simulacrum,mps,Kaladesh Inventions,legal,95.86,90.94
Sol Ring,mps,Kaladesh Inventions,not_legal,363.17,278.74
Sphere of Resistance,mps,Kaladesh Inventions,not_legal,66.94,76.25
Staff of Domination,mps,Kaladesh Inventions,legal,76.29,55.77
Static Orb,mps,Kaladesh Inventions,not_legal,38.55,35.62
Steel Overseer,mps,Kaladesh Inventions,legal,80.04,93.22
Sundering Titan,mps,Kaladesh Inventions,legal,32.36,33.66
Sword of Body and Mind,mps,Kaladesh Inventions,legal,79.97,56.67
Sword of Feast and Famine,mps,Kaladesh Inventions,legal,132.20,88.96
Sword of Fire and Ice,mps,Kaladesh Inventions,legal,135.45,101.37
Sword of Light and Shadow,mps,Kaladesh Inventions,legal,86.15,79.80
Sword of War and Peace,mps,Kaladesh Inventions,legal,102.04,91.94
Torrential Gearhulk,mps,Kaladesh Inventions,legal,49.99,39.93
Trinisphere,mps,Kaladesh Inventions,legal,79.53,70.85
Vedalken Shackles,mps,Kaladesh Inventions,legal,46.99,39.58
Verdurous Gearhulk,mps,Kaladesh Inventions,legal,32.50,27.56
Wurmcoil Engine,mps,Kaladesh Inventions,legal,125.86,99.34
Crop Rotation,ddr,Duel Decks: Nissa vs. Ob Nixilis,not_legal,4.39,2.97
"Nissa, Voice of Zendikar",ddr,Duel Decks: Nissa vs. Ob Nixilis,legal,3.97,3.42
Berserk,cn2,Conspiracy: Take the Crown,not_legal,10.20,9.70
Birds of Paradise,cn2,Conspiracy: Take the Crown,legal,7.41,4.86
Burgeoning,cn2,Conspiracy: Take the Crown,not_legal,8.24,3.44
"Daretti, Ingenious Iconoclast",cn2,Conspiracy: Take the Crown,not_legal,9.35,8.31
Expropriate,cn2,Conspiracy: Take the Crown,not_legal,21.99,15.60
Inquisition of Kozilek,cn2,Conspiracy: Take the Crown,legal,4.29,4.54
"Kaya, Ghost Assassin",cn2,Conspiracy: Take the Crown,not_legal,9.90,8.22
"Leovold, Emissary of Trest",cn2,Conspiracy: Take the Crown,not_legal,23.79,27.94
Phyrexian Arena,cn2,Conspiracy: Take the Crown,legal,9.26,5.13
Platinum Angel,cn2,Conspiracy: Take the Crown,legal,4.22,2.27
Queen Marchesa,cn2,Conspiracy: Take the Crown,not_legal,7.49,5.33
Recruiter of the Guard,cn2,Conspiracy: Take the Crown,not_legal,22.11,17.44
Sanctum Prelate,cn2,Conspiracy: Take the Crown,not_legal,9.28,10.55
"Selvala, Heart of the Wilds",cn2,Conspiracy: Take the Crown,not_legal,24.99,17.26
Show and Tell,cn2,Conspiracy: Take the Crown,not_legal,12.92,11.59
Beseech the Queen,v16,From the Vault: Lore,legal,5.49,2.19
Dark Depths,v16,From the Vault: Lore,banned,41.18,26.95
Tolaria West,v16,From the Vault: Lore,legal,8.47,4.17
Umezawa's Jitte,v16,From the Vault: Lore,banned,14.01,10.76
Unmask,v16,From the Vault: Lore,not_legal,4.91,4.52
Bedlam Reveler,emn,Eldritch Moon,legal,4.44,4.06
Collective Brutality,emn,Eldritch Moon,legal,15.91,18.79
Eldritch Evolution,emn,Eldritch Moon,legal,2.75,2.24
"Emrakul, the Promised End",emn,Eldritch Moon,legal,12.19,9.79
Grim Flayer,emn,Eldritch Moon,legal,7.64,8.35
"Liliana, the Last Hope",emn,Eldritch Moon,legal,38.05,35.71
Mausoleum Wanderer,emn,Eldritch Moon,legal,3.79,2.78
Selfless Spirit,emn,Eldritch Moon,legal,7.15,5.01
Spell Queller,emn,Eldritch Moon,legal,6.62,6.99
"Tamiyo, Field Researcher",emn,Eldritch Moon,legal,5.99,4.16
Tree of Perdition,emn,Eldritch Moon,legal,4.83,2.77
Assembled Alphas,pemn,Eldritch Moon Promos,legal,0.39,2.34
Noosegraf Mob,pemn,Eldritch Moon Promos,legal,0.99,2.10
"Thalia, Heretic Cathar",pemn,Eldritch Moon Promos,legal,1.96,4.50
Argothian Enchantress,ema,Eternal Masters,not_legal,16.35,6.52
Ashnod's Altar,ema,Eternal Masters,not_legal,4.99,3.18
Baleful Strix,ema,Eternal Masters,not_legal,2.99,2.75
Bloodbraid Elf,ema,Eternal Masters,legal,3.17,4.05
Chrome Mox,ema,Eternal Masters,banned,31.78,22.80
Dack Fayden,ema,Eternal Masters,not_legal,14.59,12.22
Deathrite Shaman,ema,Eternal Masters,banned,3.28,2.77
Enlightened Tutor,ema,Eternal Masters,not_legal,17.99,9.72
Entomb,ema,Eternal Masters,not_legal,14.90,10.91
Force of Will,ema,Eternal Masters,not_legal,88.71,70.35
Gamble,ema,Eternal Masters,not_legal,8.37,5.28
Green Sun's Zenith,ema,Eternal Masters,banned,7.61,5.09
Heritage Druid,ema,Eternal Masters,legal,6.96,4.41
Isochron Scepter,ema,Eternal Masters,legal,5.49,2.73
"Jace, the Mind Sculptor",ema,Eternal Masters,legal,79.69,76.77
Karakas,ema,Eternal Masters,not_legal,60.00,42.53
Maelstrom Wanderer,ema,Eternal Masters,not_legal,6.39,5.09
Mana Crypt,ema,Eternal Masters,not_legal,129.11,81.70
Maze of Ith,ema,Eternal Masters,not_legal,13.89,8.92
Mystical Tutor,ema,Eternal Masters,not_legal,5.50,3.97
Natural Order,ema,Eternal Masters,not_legal,14.12,13.13
Necropotence,ema,Eternal Masters,not_legal,5.83,3.50
Pyroblast,ema,Eternal Masters,not_legal,2.66,2.30
Relic of Progenitus,ema,Eternal Masters,legal,3.82,3.63
Sensei's Divining Top,ema,Eternal Masters,banned,21.44,9.72
Sinkhole,ema,Eternal Masters,not_legal,3.27,4.25
Sneak Attack,ema,Eternal Masters,not_legal,20.28,17.00
Sylvan Library,ema,Eternal Masters,not_legal,24.20,13.53
Toxic Deluge,ema,Eternal Masters,not_legal,14.26,11.54
Vampiric Tutor,ema,Eternal Masters,not_legal,47.21,27.95
Vindicate,ema,Eternal Masters,not_legal,3.53,3.18
Wasteland,ema,Eternal Masters,not_legal,33.46,25.08
Winter Orb,ema,Eternal Masters,not_legal,4.13,3.26
Wrath of God,ema,Eternal Masters,legal,7.37,3.97
Anguished Unmaking,soi,Shadows over Innistrad,legal,4.47,2.63
"Archangel Avacyn // Avacyn, the Purifier",soi,Shadows over Innistrad,legal,3.94,3.37
"Arlinn Kord // Arlinn, Embraced by the Moon",soi,Shadows over Innistrad,legal,2.61,2.12
"Jace, Unraveler of Secrets",soi,Shadows over Innistrad,legal,4.08,2.69
"Nahiri, the Harbinger",soi,Shadows over Innistrad,legal,5.90,6.73
Relentless Dead,soi,Shadows over Innistrad,legal,7.52,6.81
"Sorin, Grim Nemesis",soi,Shadows over Innistrad,legal,5.80,3.49
Thalia's Lieutenant,soi,Shadows over Innistrad,legal,2.65,2.52
The Gitrog Monster,soi,Shadows over Innistrad,legal,7.99,4.48
Thing in the Ice // Awoken Horror,soi,Shadows over Innistrad,legal,5.13,4.92
Tireless Tracker,soi,Shadows over Innistrad,legal,8.63,9.00
Traverse the Ulvenwald,soi,Shadows over Innistrad,legal,2.41,2.43
"Westvale Abbey // Ormendahl, Profane Prince",soi,Shadows over Innistrad,legal,3.32,2.97
Anguished Unmaking,psoi,Shadows over Innistrad Promos,legal,11.75,4.30
Flameblade Angel,psoi,Shadows over Innistrad Promos,legal,0.59,2.62
Champion of the Parish,ddq,Duel Decks: Blessed vs. Cursed,legal,4.29,4.44
Geist of Saint Traft,ddq,Duel Decks: Blessed vs. Cursed,legal,8.07,6.73
Gravecrawler,ddq,Duel Decks: Blessed vs. Cursed,legal,8.13,5.44
"Chandra, Flamecaller",ogw,Oath of the Gatewatch,legal,2.35,2.69
Eldrazi Displacer,ogw,Oath of the Gatewatch,legal,2.39,2.13
"Kalitas, Traitor of Ghet",ogw,Oath of the Gatewatch,legal,6.39,7.13
Kozilek's Return,ogw,Oath of the Gatewatch,legal,2.04,2.92
"Kozilek, the Great Distortion",ogw,Oath of the Gatewatch,legal,5.48,3.16
"Nissa, Voice of Zendikar",ogw,Oath of the Gatewatch,legal,3.53,4.27
Reality Smasher,ogw,Oath of the Gatewatch,legal,1.79,2.74
Thought-Knot Seer,ogw,Oath of the Gatewatch,legal,6.43,6.01
World Breaker,ogw,Oath of the Gatewatch,legal,3.03,2.95
"Azusa, Lost but Seeking",j16,Judge Gift Cards 2016,legal,44.35,31.12
Command Beacon,j16,Judge Gift Cards 2016,not_legal,39.15,27.98
Defense of the Heart,j16,Judge Gift Cards 2016,not_legal,37.69,23.56
Imperial Seal,j16,Judge Gift Cards 2016,not_legal,195.38,135.33
Mana Drain,j16,Judge Gift Cards 2016,not_legal,141.74,91.67
Mystic Confluence,j16,Judge Gift Cards 2016,not_legal,17.61,16.11
Zur the Enchanter,j16,Judge Gift Cards 2016,legal,34.91,19.95
Arachnogenesis,c15,Commander 2015,not_legal,7.45,6.03
Bastion Protector,c15,Commander 2015,not_legal,5.99,4.59
Blade of Selves,c15,Commander 2015,not_legal,6.49,4.19
Command Beacon,c15,Commander 2015,not_legal,21.78,15.88
Eldrazi Monument,c15,Commander 2015,legal,6.72,3.07
Eternal Witness,c15,Commander 2015,legal,6.79,3.54
"Ezuri, Claw of Progress",c15,Commander 2015,not_legal,9.99,6.40
Fiery Confluence,c15,Commander 2015,not_legal,15.38,13.87
"Gisela, Blade of Goldnight",c15,Commander 2015,legal,4.50,3.64
Grasp of Fate,c15,Commander 2015,not_legal,13.97,8.94
Karlov of the Ghost Council,c15,Commander 2015,not_legal,9.74,10.53
Karmic Justice,c15,Commander 2015,not_legal,8.45,3.69
Lightning Greaves,c15,Commander 2015,legal,3.99,2.04
"Mazirek, Kraul Death Priest",c15,Commander 2015,not_legal,6.49,2.18
Meren of Clan Nel Toth,c15,Commander 2015,not_legal,8.99,9.46
Mizzix of the Izmagnus,c15,Commander 2015,not_legal,4.99,2.73
Mizzix's Mastery,c15,Commander 2015,not_legal,10.26,6.50
Mystic Confluence,c15,Commander 2015,not_legal,4.49,5.15
Phyrexian Arena,c15,Commander 2015,legal,9.08,4.96
Preordain,c15,Commander 2015,banned,4.61,3.47
Rite of Replication,c15,Commander 2015,legal,4.99,2.58
Solemn Simulacrum,c15,Commander 2015,legal,4.52,2.06
Thought Vessel,c15,Commander 2015,not_legal,5.85,3.25
Urza's Incubator,c15,Commander 2015,not_legal,9.25,7.14
Vandalblast,c15,Commander 2015,legal,2.49,2.68
"Drana, Liberator of Malakir",bfz,Battle for Zendikar,legal,4.32,4.33
"Gideon, Ally of Zendikar",bfz,Battle for Zendikar,legal,7.78,8.52
"Omnath, Locus of Rage",bfz,Battle for Zendikar,legal,6.47,3.26
"Ulamog, the Ceaseless Hunger",bfz,Battle for Zendikar,legal,19.64,18.09
Ancient Tomb,exp,Zendikar Expeditions,not_legal,233.06,180.00
Arid Mesa,exp,Zendikar Expeditions,legal,118.58,84.05
Blood Crypt,exp,Zendikar Expeditions,legal,88.55,65.62
Bloodstained Mire,exp,Zendikar Expeditions,legal,167.43,108.14
Breeding Pool,exp,Zendikar Expeditions,legal,92.52,62.96
Canopy Vista,exp,Zendikar Expeditions,legal,25.01,19.10
Cascade Bluffs,exp,Zendikar Expeditions,legal,46.34,34.61
Cinder Glade,exp,Zendikar Expeditions,legal,30.10,21.32
Dust Bowl,exp,Zendikar Expeditions,not_legal,39.23,24.38
Eye of Ugin,exp,Zendikar Expeditions,banned,48.53,37.69
Fetid Heath,exp,Zendikar Expeditions,legal,53.24,36.07
Fire-Lit Thicket,exp,Zendikar Expeditions,legal,40.36,28.78
Flooded Grove,exp,Zendikar Expeditions,legal,48.60,31.66
Flooded Strand,exp,Zendikar Expeditions,legal,191.18,146.40
Forbidden Orchard,exp,Zendikar Expeditions,legal,44.33,30.90
Godless Shrine,exp,Zendikar Expeditions,legal,88.28,62.52
Graven Cairns,exp,Zendikar Expeditions,legal,26.69,22.52
Hallowed Fountain,exp,Zendikar Expeditions,legal,111.18,78.53
Horizon Canopy,exp,Zendikar Expeditions,legal,144.13,126.64
Kor Haven,exp,Zendikar Expeditions,not_legal,35.43,25.37
Mana Confluence,exp,Zendikar Expeditions,legal,88.39,65.80
Marsh Flats,exp,Zendikar Expeditions,legal,115.72,78.60
Misty Rainforest,exp,Zendikar Expeditions,legal,230.48,164.54
Mystic Gate,exp,Zendikar Expeditions,legal,61.96,40.99
Overgrown Tomb,exp,Zendikar Expeditions,legal,93.44,76.52
Polluted Delta,exp,Zendikar Expeditions,legal,272.42,214.12
Prairie Stream,exp,Zendikar Expeditions,legal,24.05,18.00
Rugged Prairie,exp,Zendikar Expeditions,legal,38.87,27.19
Sacred Foundry,exp,Zendikar Expeditions,legal,87.08,66.31
Scalding Tarn,exp,Zendikar Expeditions,legal,317.52,231.34
Smoldering Marsh,exp,Zendikar Expeditions,legal,22.19,16.41
Steam Vents,exp,Zendikar Expeditions,legal,133.59,97.03
Stomping Ground,exp,Zendikar Expeditions,legal,97.38,65.42
Strip Mine,exp,Zendikar Expeditions,not_legal,107.78,78.68
Sunken Hollow,exp,Zendikar Expeditions,legal,29.00,20.81
Sunken Ruins,exp,Zendikar Expeditions,legal,54.92,33.12
Tectonic Edge,exp,Zendikar Expeditions,legal,30.64,25.86
Temple Garden,exp,Zendikar Expeditions,legal,85.17,57.57
Twilight Mire,exp,Zendikar Expeditions,legal,49.43,36.68
Verdant Catacombs,exp,Zendikar Expeditions,legal,220.33,150.52
Wasteland,exp,Zendikar Expeditions,not_legal,142.71,96.63
Watery Grave,exp,Zendikar Expeditions,legal,102.99,66.44
Windswept Heath,exp,Zendikar Expeditions,legal,136.57,83.43
Wooded Bastion,exp,Zendikar Expeditions,legal,41.12,25.50
Wooded Foothills,exp,Zendikar Expeditions,legal,142.04,102.33
Drowner of Hope,pbfz,Battle for Zendikar Promos,legal,0.59,2.21
Avenger of Zendikar,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,4.99,3.99
Eldrazi Temple,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,7.30,7.96
It That Betrays,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,6.42,2.89
"Akroma, Angel of Fury",v15,From the Vault: Angels,legal,3.49,2.70
"Akroma, Angel of Wrath",v15,From the Vault: Angels,legal,3.99,3.58
"Aurelia, the Warleader",v15,From the Vault: Angels,legal,7.99,4.93
"Avacyn, Angel of Hope",v15,From the Vault: Angels,legal,19.99,12.70
Baneslayer Angel,v15,From the Vault: Angels,legal,8.49,6.07
Entreat the Angels,v15,From the Vault: Angels,legal,3.99,4.35
"Iona, Shield of Emeria",v15,From the Vault: Angels,legal,13.47,7.47
"Jenara, Asura of War",v15,From the Vault: Angels,legal,2.49,2.09
Platinum Angel,v15,From the Vault: Angels,legal,4.99,3.17
Pia and Kiran Nalaar,pori,Magic Origins Promos,legal,5.35,3.96
Alhammarret's Archive,ori,Magic Origins,legal,11.54,6.85
Archangel of Tithes,ori,Magic Origins,legal,7.99,4.96
Day's Undoing,ori,Magic Origins,legal,2.51,2.47
Goblin Piledriver,ori,Magic Origins,legal,3.24,2.60
Hangarback Walker,ori,Magic Origins,legal,11.42,8.83
"Jace, Vryn's Prodigy // Jace, Telepath Unbound",ori,Magic Origins,legal,14.10,13.81
"Kytheon, Hero of Akros // Gideon, Battle-Forged",ori,Magic Origins,legal,3.41,3.40
"Liliana, Heretical Healer // Liliana, Defiant Necromancer",ori,Magic Origins,legal,8.92,6.42
"Nissa, Vastwood Seer // Nissa, Sage Animist",ori,Magic Origins,legal,6.73,5.70
Pyromancer's Goggles,ori,Magic Origins,legal,4.06,2.65
Starfield of Nyx,ori,Magic Origins,legal,8.33,5.93
All Is Dust,mm2,Modern Masters 2015,legal,15.73,15.22
Bitterblossom,mm2,Modern Masters 2015,legal,40.49,26.91
Blinkmoth Nexus,mm2,Modern Masters 2015,legal,5.99,4.35
