card_name,set,set_name,modern,usd,eur
"Linvala, Keeper of Silence",mm3,Modern Masters 2017,legal,14.75,10.98
Marsh Flats,mm3,Modern Masters 2017,legal,38.91,28.64
Misty Rainforest,mm3,Modern Masters 2017,legal,42.63,30.88
Olivia Voldaren,mm3,Modern Masters 2017,legal,4.73,3.57
Past in Flames,mm3,Modern Masters 2017,legal,4.42,3.45
Path to Exile,mm3,Modern Masters 2017,legal,7.6,5.67
Phantasmal Image,mm3,Modern Masters 2017,legal,15.96,14.28
Restoration Angel,mm3,Modern Masters 2017,legal,2.17,2.46
Scalding Tarn,mm3,Modern Masters 2017,legal,71.43,54.5
Scavenging Ooze,mm3,Modern Masters 2017,legal,3.09,3.05
Snapcaster Mage,mm3,Modern Masters 2017,legal,71.73,63.27
Sphinx's Revelation,mm3,Modern Masters 2017,legal,3.17,3.15
Stony Silence,mm3,Modern Masters 2017,legal,7.45,6.07
Tarmogoyf,mm3,Modern Masters 2017,legal,64.89,57.43
Temporal Mastery,mm3,Modern Masters 2017,legal,13.81,9.68
Terminus,mm3,Modern Masters 2017,legal,2.99,2.58
"Venser, Shaper Savant",mm3,Modern Masters 2017,legal,3.99,2.76
Verdant Catacombs,mm3,Modern Masters 2017,legal,50.1,38.26
Voice of Resurgence,mm3,Modern Masters 2017,legal,9.99,11.53
"Ajani, Valiant Protector",aer,Aether Revolt,legal,3.99,4.93
"Baral, Chief of Compliance",aer,Aether Revolt,legal,5.62,4.29
Fatal Push,aer,Aether Revolt,legal,4.1,3.63
Heroic Intervention,aer,Aether Revolt,legal,4.97,3.94
Metallic Mimic,aer,Aether Revolt,legal,4.49,3.47
Paradox Engine,aer,Aether Revolt,legal,15.92,8.36
"Tezzeret, Master of Metal",aer,Aether Revolt,legal,2.51,3.11
Walking Ballista,aer,Aether Revolt,legal,13.99,11.84
"Avacyn, Angel of Hope",j17,Judge Gift Cards 2017,legal,41.99,28.82
Capture of Jingzhou,j17,Judge Gift Cards 2017,not_legal,97.08,83.5
"Doran, the Siege Tower",j17,Judge Gift Cards 2017,legal,12.45,14.51
Gaddock Teeg,j17,Judge Gift Cards 2017,legal,57.47,35.51
Homeward Path,j17,Judge Gift Cards 2017,not_legal,15.77,8.1
Pendelhaven,j17,Judge Gift Cards 2017,legal,10.0,7.01
Rules Lawyer,j17,Judge Gift Cards 2017,not_legal,43.16,17.39
Spellskite,j17,Judge Gift Cards 2017,legal,29.69,22.92
Awakening Zone,pca,Planechase Anthology,legal,2.65,2.67
Baleful Strix,pca,Planechase Anthology,not_legal,3.3,2.44
Bloodbraid Elf,pca,Planechase Anthology,legal,4.2,4.5
Ghostly Prison,pca,Planechase Anthology,legal,4.51,2.08
"Ink-Eyes, Servant of Oni",pca,Planechase Anthology,legal,6.49,2.25
Kor Spiritdancer,pca,Planechase Anthology,legal,3.49,4.21
Maelstrom Wanderer,pca,Planechase Anthology,not_legal,5.87,5.1
Sakashima's Student,pca,Planechase Anthology,not_legal,23.39,13.35
Ash Barrens,c16,Commander 2016,not_legal,1.85,2.43
"Atraxa, Praetors' Voice",c16,Commander 2016,not_legal,17.32,12.14
Baleful Strix,c16,Commander 2016,not_legal,2.93,2.56
Bloodbraid Elf,c16,Commander 2016,legal,3.55,3.91
Boros Charm,c16,Commander 2016,legal,1.8,2.29
"Breya, Etherium Shaper",c16,Commander 2016,not_legal,7.99,6.45
"Bruse Tarl, Boorish Herder",c16,Commander 2016,not_legal,3.11,3.16
Burgeoning,c16,Commander 2016,not_legal,7.35,2.93
Chasm Skulker,c16,Commander 2016,legal,4.33,3.73
Chromatic Lantern,c16,Commander 2016,legal,11.99,5.14
Conqueror's Flail,c16,Commander 2016,not_legal,6.66,4.54
Crystalline Crawler,c16,Commander 2016,not_legal,2.99,2.29
Deepglow Skate,c16,Commander 2016,not_legal,7.49,3.91
Dragonskull Summit,c16,Commander 2016,legal,3.19,2.65
Faerie Artisans,c16,Commander 2016,not_legal,7.99,3.14
Forbidden Orchard,c16,Commander 2016,legal,6.94,2.81
Hardened Scales,c16,Commander 2016,legal,5.42,3.14
Hellkite Tyrant,c16,Commander 2016,legal,6.19,4.33
Homeward Path,c16,Commander 2016,not_legal,6.81,3.06
"Iroas, God of Victory",c16,Commander 2016,legal,5.99,2.56
Kalonian Hydra,c16,Commander 2016,legal,4.51,3.19
Karplusan Forest,c16,Commander 2016,legal,3.78,3.72
Lightning Greaves,c16,Commander 2016,legal,3.99,2.22
Magus of the Will,c16,Commander 2016,not_legal,1.96,2.18
Master of Etherium,c16,Commander 2016,legal,4.49,3.15
Past in Flames,c16,Commander 2016,legal,3.89,2.79
Propaganda,c16,Commander 2016,not_legal,9.31,5.19
"Ravos, Soultender",c16,Commander 2016,not_legal,8.27,5.15
Reforge the Soul,c16,Commander 2016,legal,4.16,2.11
"Reyhan, Last of the Abzan",c16,Commander 2016,not_legal,3.49,3.33
Rootbound Crag,c16,Commander 2016,legal,3.35,2.34
Scavenging Ooze,c16,Commander 2016,legal,3.05,2.84
Selfless Squire,c16,Commander 2016,not_legal,3.99,2.35
Sidar Kondo of Jamuraa,c16,Commander 2016,not_legal,4.88,4.55
"Silas Renn, Seeker Adept",c16,Commander 2016,not_legal,3.73,2.48
Solemn Simulacrum,c16,Commander 2016,legal,4.71,2.84
Stonehoof Chieftain,c16,Commander 2016,not_legal,11.75,7.16
Sunpetal Grove,c16,Commander 2016,legal,3.56,2.36
Swan Song,c16,Commander 2016,legal,3.49,2.21
"Thrasios, Triton Hero",c16,Commander 2016,not_legal,3.99,9.99
Tymna the Weaver,c16,Commander 2016,not_legal,2.75,9.05
Venser's Journal,c16,Commander 2016,legal,4.69,2.7
Vial Smasher the Fierce,c16,Commander 2016,not_legal,8.12,7.88
Waste Not,c16,Commander 2016,legal,4.12,3.68
Wheel of Fate,c16,Commander 2016,legal,3.3,2.35
"Yidris, Maelstrom Wielder",c16,Commander 2016,not_legal,4.04,2.7
Blooming Marsh,kld,Kaladesh,legal,4.32,4.57
Botanical Sanctum,kld,Kaladesh,legal,2.7,2.93
"Chandra, Pyrogenius",kld,Kaladesh,legal,1.69,2.1
"Chandra, Torch of Defiance",kld,Kaladesh,legal,10.78,10.13
Concealed Courtyard,kld,Kaladesh,legal,2.12,2.18
Inspiring Vantage,kld,Kaladesh,legal,2.08,2.33
"Nissa, Nature's Artisan",kld,Kaladesh,legal,1.99,2.43
"Nissa, Vital Force",kld,Kaladesh,legal,4.49,2.72
Saheeli Rai,kld,Kaladesh,legal,4.36,3.78
Spirebluff Canal,kld,Kaladesh,legal,5.99,6.11
Torrential Gearhulk,kld,Kaladesh,legal,4.26,4.17
Aether Vial,mps,Kaladesh Inventions,legal,165.87,173.1
Arcbound Ravager,mps,Kaladesh Inventions,legal,147.67,158.99
Black Vise,mps,Kaladesh Inventions,not_legal,29.4,28.29
Cataclysmic Gearhulk,mps,Kaladesh Inventions,legal,24.95,21.41
Chalice of the Void,mps,Kaladesh Inventions,legal,188.43,141.02
Champion's Helm,mps,Kaladesh Inventions,not_legal,44.99,38.36
Chromatic Lantern,mps,Kaladesh Inventions,legal,102.47,78.12
Chrome Mox,mps,Kaladesh Inventions,banned,103.61,93.22
Cloudstone Curio,mps,Kaladesh Inventions,legal,54.45,42.1
Combustible Gearhulk,mps,Kaladesh Inventions,legal,38.16,29.5
Crucible of Worlds,mps,Kaladesh Inventions,legal,138.07,120.14
Defense Grid,mps,Kaladesh Inventions,legal,52.44,50.18
Duplicant,mps,Kaladesh Inventions,legal,39.99,38.49
Engineered Explosives,mps,Kaladesh Inventions,legal,152.0,136.99
Ensnaring Bridge,mps,Kaladesh Inventions,legal,170.21,141.13
Extraplanar Lens,mps,Kaladesh Inventions,legal,58.67,52.94
Gauntlet of Power,mps,Kaladesh Inventions,legal,55.26,39.77
Grindstone,mps,Kaladesh Inventions,not_legal,45.92,41.37
Hangarback Walker,mps,Kaladesh Inventions,legal,78.93,78.79
Lightning Greaves,mps,Kaladesh Inventions,legal,90.02,79.31
Lotus Petal,mps,Kaladesh Inventions,not_legal,131.15,99.99
Mana Crypt,mps,Kaladesh Inventions,not_legal,304.33,229.94
Mana Vault,mps,Kaladesh Inventions,not_legal,232.45,196.35
Meekstone,mps,Kaladesh Inventions,not_legal,53.56,42.11
Mind's Eye,mps,Kaladesh Inventions,legal,39.03,37.82
Mox Opal,mps,Kaladesh Inventions,legal,295.93,267.64
Noxious Gearhulk,mps,Kaladesh Inventions,legal,38.27,39.06
Oblivion Stone,mps,Kaladesh Inventions,legal,84.8,71.67
Ornithopter,mps,Kaladesh Inventions,legal,97.84,70.59
Painter's Servant,mps,Kaladesh Inventions,legal,45.89,39.72
Paradox Engine,mps,Kaladesh Inventions,legal,93.94,69.61
Pithing Needle,mps,Kaladesh Inventions,legal,72.85,64.61
Planar Bridge,mps,Kaladesh Inventions,legal,52.65,43.68
Platinum Angel,mps,Kaladesh Inventions,legal,97.85,64.0
Rings of Brighthearth,mps,Kaladesh Inventions,legal,73.68,48.11
Scroll Rack,mps,Kaladesh Inventions,not_legal,91.77,67.99
Sculpting Steel,mps,Kaladesh Inventions,legal,43.13,45.21
Solemn Simulacrum,mps,Kaladesh Inventions,legal,94.35,90.94
Sol Ring,mps,Kaladesh Inventions,not_legal,363.17,278.74
Sphere of Resistance,mps,Kaladesh Inventions,not_legal,66.7,78.33
Staff of Domination,mps,Kaladesh Inventions,legal,75.93,55.88
Static Orb,mps,Kaladesh Inventions,not_legal,38.58,35.62
Steel Overseer,mps,Kaladesh Inventions,legal,80.04,94.0
Sundering Titan,mps,Kaladesh Inventions,legal,31.96,33.43
Sword of Body and Mind,mps,Kaladesh Inventions,legal,79.09,56.67
Sword of Feast and Famine,mps,Kaladesh Inventions,legal,132.2,88.39
Sword of Fire and Ice,mps,Kaladesh Inventions,legal,135.45,99.9
Sword of Light and Shadow,mps,Kaladesh Inventions,legal,86.37,79.78
Sword of War and Peace,mps,Kaladesh Inventions,legal,102.04,91.94
Torrential Gearhulk,mps,Kaladesh Inventions,legal,49.99,39.93
Trinisphere,mps,Kaladesh Inventions,legal,79.53,72.46
Vedalken Shackles,mps,Kaladesh Inventions,legal,46.99,39.58
Verdurous Gearhulk,mps,Kaladesh Inventions,legal,32.5,28.01
Wurmcoil Engine,mps,Kaladesh Inventions,legal,125.86,99.34
Crop Rotation,ddr,Duel Decks: Nissa vs. Ob Nixilis,not_legal,4.81,2.98
"Nissa, Voice of Zendikar",ddr,Duel Decks: Nissa vs. Ob Nixilis,legal,3.79,3.46
Berserk,cn2,Conspiracy: Take the Crown,not_legal,10.31,9.69
Birds of Paradise,cn2,Conspiracy: Take the Crown,legal,7.56,4.84
Burgeoning,cn2,Conspiracy: Take the Crown,not_legal,8.23,3.28
"Daretti, Ingenious Iconoclast",cn2,Conspiracy: Take the Crown,not_legal,9.39,8.43
Expropriate,cn2,Conspiracy: Take the Crown,not_legal,22.53,15.61
Inquisition of Kozilek,cn2,Conspiracy: Take the Crown,legal,4.39,4.58
"Kaya, Ghost Assassin",cn2,Conspiracy: Take the Crown,not_legal,9.94,8.37
"Leovold, Emissary of Trest",cn2,Conspiracy: Take the Crown,not_legal,24.05,27.97
Phyrexian Arena,cn2,Conspiracy: Take the Crown,legal,9.23,5.07
Platinum Angel,cn2,Conspiracy: Take the Crown,legal,4.52,2.21
Queen Marchesa,cn2,Conspiracy: Take the Crown,not_legal,7.79,5.42
Recruiter of the Guard,cn2,Conspiracy: Take the Crown,not_legal,22.66,17.68
Sanctum Prelate,cn2,Conspiracy: Take the Crown,not_legal,9.04,10.7
"Selvala, Heart of the Wilds",cn2,Conspiracy: Take the Crown,not_legal,25.65,17.28
Show and Tell,cn2,Conspiracy: Take the Crown,not_legal,13.31,11.56
Beseech the Queen,v16,From the Vault: Lore,legal,5.65,2.4
Dark Depths,v16,From the Vault: Lore,banned,41.4,26.18
Tolaria West,v16,From the Vault: Lore,legal,8.39,4.23
Umezawa's Jitte,v16,From the Vault: Lore,banned,13.98,10.7
Unmask,v16,From the Vault: Lore,not_legal,4.89,4.54
Bedlam Reveler,emn,Eldritch Moon,legal,4.48,4.07
Collective Brutality,emn,Eldritch Moon,legal,14.9,18.55
Eldritch Evolution,emn,Eldritch Moon,legal,2.73,2.22
"Emrakul, the Promised End",emn,Eldritch Moon,legal,12.69,9.94
Grim Flayer,emn,Eldritch Moon,legal,7.67,8.37
"Liliana, the Last Hope",emn,Eldritch Moon,legal,39.31,36.71
Mausoleum Wanderer,emn,Eldritch Moon,legal,4.09,2.9
Selfless Spirit,emn,Eldritch Moon,legal,6.98,5.09
Spell Queller,emn,Eldritch Moon,legal,6.82,7.09
"Tamiyo, Field Researcher",emn,Eldritch Moon,legal,6.79,4.16
Tree of Perdition,emn,Eldritch Moon,legal,4.76,2.74
Assembled Alphas,pemn,Eldritch Moon Promos,legal,0.39,2.34
Noosegraf Mob,pemn,Eldritch Moon Promos,legal,0.99,2.1
"Thalia, Heretic Cathar",pemn,Eldritch Moon Promos,legal,1.99,4.5
Argothian Enchantress,ema,Eternal Masters,not_legal,15.72,6.67
Ashnod's Altar,ema,Eternal Masters,not_legal,4.99,3.26
Baleful Strix,ema,Eternal Masters,not_legal,3.09,2.55
Bloodbraid Elf,ema,Eternal Masters,legal,3.08,3.94
Chrome Mox,ema,Eternal Masters,banned,31.09,22.73
Dack Fayden,ema,Eternal Masters,not_legal,14.53,12.12
Deathrite Shaman,ema,Eternal Masters,banned,3.25,2.72
Enlightened Tutor,ema,Eternal Masters,not_legal,17.99,9.74
Entomb,ema,Eternal Masters,not_legal,15.73,10.82
Force of Will,ema,Eternal Masters,not_legal,88.71,69.52
Gamble,ema,Eternal Masters,not_legal,8.36,5.35
Green Sun's Zenith,ema,Eternal Masters,banned,7.69,4.99
Heritage Druid,ema,Eternal Masters,legal,7.02,4.44
Isochron Scepter,ema,Eternal Masters,legal,5.49,2.76
"Jace, the Mind Sculptor",ema,Eternal Masters,legal,80.19,77.26
Karakas,ema,Eternal Masters,not_legal,59.57,42.76
Maelstrom Wanderer,ema,Eternal Masters,not_legal,6.31,5.13
Mana Crypt,ema,Eternal Masters,not_legal,129.11,82.23
Maze of Ith,ema,Eternal Masters,not_legal,13.99,8.89
Mystical Tutor,ema,Eternal Masters,not_legal,5.55,3.95
Natural Order,ema,Eternal Masters,not_legal,14.22,13.17
Necropotence,ema,Eternal Masters,not_legal,5.49,3.53
Pyroblast,ema,Eternal Masters,not_legal,2.56,2.01
Relic of Progenitus,ema,Eternal Masters,legal,3.99,3.58
Sensei's Divining Top,ema,Eternal Masters,banned,21.05,10.28
Sinkhole,ema,Eternal Masters,not_legal,3.3,4.0
Sneak Attack,ema,Eternal Masters,not_legal,20.25,16.99
Sylvan Library,ema,Eternal Masters,not_legal,24.23,13.75
Toxic Deluge,ema,Eternal Masters,not_legal,14.19,11.41
Vampiric Tutor,ema,Eternal Masters,not_legal,47.62,27.9
Vindicate,ema,Eternal Masters,not_legal,3.65,3.09
Wasteland,ema,Eternal Masters,not_legal,33.5,25.04
Winter Orb,ema,Eternal Masters,not_legal,4.11,3.27
Wrath of God,ema,Eternal Masters,legal,7.58,4.24
Anguished Unmaking,soi,Shadows over Innistrad,legal,4.49,2.69
"Archangel Avacyn // Avacyn, the Purifier",soi,Shadows over Innistrad,legal,4.02,3.41
"Arlinn Kord // Arlinn, Embraced by the Moon",soi,Shadows over Innistrad,legal,2.58,2.12
Diregraf Colossus,soi,Shadows over Innistrad,legal,2.73,2.05
"Jace, Unraveler of Secrets",soi,Shadows over Innistrad,legal,4.07,2.7
"Nahiri, the Harbinger",soi,Shadows over Innistrad,legal,5.89,6.8
Relentless Dead,soi,Shadows over Innistrad,legal,7.58,6.98
"Sorin, Grim Nemesis",soi,Shadows over Innistrad,legal,6.11,3.51
Thalia's Lieutenant,soi,Shadows over Innistrad,legal,2.67,2.53
The Gitrog Monster,soi,Shadows over Innistrad,legal,7.99,4.52
Thing in the Ice // Awoken Horror,soi,Shadows over Innistrad,legal,5.04,4.94
Tireless Tracker,soi,Shadows over Innistrad,legal,8.68,9.05
Traverse the Ulvenwald,soi,Shadows over Innistrad,legal,2.22,2.4
"Westvale Abbey // Ormendahl, Profane Prince",soi,Shadows over Innistrad,legal,3.19,2.99
Anguished Unmaking,psoi,Shadows over Innistrad Promos,legal,11.85,4.3
Flameblade Angel,psoi,Shadows over Innistrad Promos,legal,0.59,3.11
Champion of the Parish,ddq,Duel Decks: Blessed vs. Cursed,legal,4.26,4.52
Geist of Saint Traft,ddq,Duel Decks: Blessed vs. Cursed,legal,8.2,6.81
Gravecrawler,ddq,Duel Decks: Blessed vs. Cursed,legal,8.05,5.49
"Chandra, Flamecaller",ogw,Oath of the Gatewatch,legal,2.25,2.75
Eldrazi Displacer,ogw,Oath of the Gatewatch,legal,2.39,2.17
"Kalitas, Traitor of Ghet",ogw,Oath of the Gatewatch,legal,6.4,7.17
Kozilek's Return,ogw,Oath of the Gatewatch,legal,1.99,2.84
"Kozilek, the Great Distortion",ogw,Oath of the Gatewatch,legal,5.28,3.11
"Nissa, Voice of Zendikar",ogw,Oath of the Gatewatch,legal,3.42,4.25
Reality Smasher,ogw,Oath of the Gatewatch,legal,1.79,2.77
Thought-Knot Seer,ogw,Oath of the Gatewatch,legal,6.3,5.85
World Breaker,ogw,Oath of the Gatewatch,legal,3.03,2.79
"Azusa, Lost but Seeking",j16,Judge Gift Cards 2016,legal,43.33,31.12
Command Beacon,j16,Judge Gift Cards 2016,not_legal,39.15,27.23
Defense of the Heart,j16,Judge Gift Cards 2016,not_legal,37.87,23.97
Imperial Seal,j16,Judge Gift Cards 2016,not_legal,194.86,135.52
Mana Drain,j16,Judge Gift Cards 2016,not_legal,141.97,91.67
Mystic Confluence,j16,Judge Gift Cards 2016,not_legal,17.65,16.22
Zur the Enchanter,j16,Judge Gift Cards 2016,legal,34.91,21.14
Arachnogenesis,c15,Commander 2015,not_legal,7.48,5.96
Bastion Protector,c15,Commander 2015,not_legal,5.99,4.6
Blade of Selves,c15,Commander 2015,not_legal,6.49,4.15
Command Beacon,c15,Commander 2015,not_legal,22.04,16.27
Eldrazi Monument,c15,Commander 2015,legal,6.84,3.31
Eternal Witness,c15,Commander 2015,legal,7.13,3.28
"Ezuri, Claw of Progress",c15,Commander 2015,not_legal,9.99,6.4
Fiery Confluence,c15,Commander 2015,not_legal,14.23,13.46
"Gisela, Blade of Goldnight",c15,Commander 2015,legal,4.49,3.5
Grasp of Fate,c15,Commander 2015,not_legal,13.85,9.56
Karlov of the Ghost Council,c15,Commander 2015,not_legal,9.78,10.6
Karmic Justice,c15,Commander 2015,not_legal,8.48,3.95
Lightning Greaves,c15,Commander 2015,legal,3.99,2.06
"Mazirek, Kraul Death Priest",c15,Commander 2015,not_legal,6.49,2.18
Meren of Clan Nel Toth,c15,Commander 2015,not_legal,8.99,8.81
Mizzix of the Izmagnus,c15,Commander 2015,not_legal,5.13,2.63
Mizzix's Mastery,c15,Commander 2015,not_legal,10.15,6.7
Mystic Confluence,c15,Commander 2015,not_legal,4.49,5.17
Phyrexian Arena,c15,Commander 2015,legal,9.08,5.12
Preordain,c15,Commander 2015,banned,4.61,3.63
Rite of Replication,c15,Commander 2015,legal,4.99,2.35
Sun Titan,c15,Commander 2015,legal,3.23,2.05
Thought Vessel,c15,Commander 2015,not_legal,5.9,3.26
Urza's Incubator,c15,Commander 2015,not_legal,9.34,7.21
Vandalblast,c15,Commander 2015,legal,2.49,2.52
Dragonmaster Outcast,bfz,Battle for Zendikar,legal,2.55,2.04
"Drana, Liberator of Malakir",bfz,Battle for Zendikar,legal,4.18,4.26
"Gideon, Ally of Zendikar",bfz,Battle for Zendikar,legal,8.1,8.53
"Omnath, Locus of Rage",bfz,Battle for Zendikar,legal,6.7,3.3
"Ulamog, the Ceaseless Hunger",bfz,Battle for Zendikar,legal,19.98,17.59
Ancient Tomb,exp,Zendikar Expeditions,not_legal,233.06,180.0
Arid Mesa,exp,Zendikar Expeditions,legal,118.87,87.09
Blood Crypt,exp,Zendikar Expeditions,legal,87.42,65.35
Bloodstained Mire,exp,Zendikar Expeditions,legal,166.95,107.61
Breeding Pool,exp,Zendikar Expeditions,legal,92.52,63.92
Canopy Vista,exp,Zendikar Expeditions,legal,25.01,19.02
Cascade Bluffs,exp,Zendikar Expeditions,legal,46.34,34.6
Cinder Glade,exp,Zendikar Expeditions,legal,30.1,21.3
Dust Bowl,exp,Zendikar Expeditions,not_legal,39.47,25.78
Eye of Ugin,exp,Zendikar Expeditions,banned,48.51,37.69
Fetid Heath,exp,Zendikar Expeditions,legal,53.24,36.43
Fire-Lit Thicket,exp,Zendikar Expeditions,legal,40.36,28.78
Flooded Grove,exp,Zendikar Expeditions,legal,48.6,31.61
Flooded Strand,exp,Zendikar Expeditions,legal,191.18,145.82
Forbidden Orchard,exp,Zendikar Expeditions,legal,44.33,30.25
Godless Shrine,exp,Zendikar Expeditions,legal,88.28,62.44
Graven Cairns,exp,Zendikar Expeditions,legal,26.86,22.46
Hallowed Fountain,exp,Zendikar Expeditions,legal,111.18,81.44
Horizon Canopy,exp,Zendikar Expeditions,legal,144.13,126.63
Kor Haven,exp,Zendikar Expeditions,not_legal,35.43,24.75
Mana Confluence,exp,Zendikar Expeditions,legal,88.39,63.86
Marsh Flats,exp,Zendikar Expeditions,legal,115.72,78.43
Misty Rainforest,exp,Zendikar Expeditions,legal,230.48,165.83
Mystic Gate,exp,Zendikar Expeditions,legal,61.96,40.69
Overgrown Tomb,exp,Zendikar Expeditions,legal,93.44,76.63
Polluted Delta,exp,Zendikar Expeditions,legal,272.42,213.75
Prairie Stream,exp,Zendikar Expeditions,legal,24.15,18.56
Rugged Prairie,exp,Zendikar Expeditions,legal,38.67,26.53
Sacred Foundry,exp,Zendikar Expeditions,legal,86.92,67.28
Scalding Tarn,exp,Zendikar Expeditions,legal,317.52,230.71
Smoldering Marsh,exp,Zendikar Expeditions,legal,22.24,16.41
Steam Vents,exp,Zendikar Expeditions,legal,132.82,97.15
Stomping Ground,exp,Zendikar Expeditions,legal,97.38,65.14
Strip Mine,exp,Zendikar Expeditions,not_legal,107.78,79.06
Sunken Hollow,exp,Zendikar Expeditions,legal,29.0,20.81
Sunken Ruins,exp,Zendikar Expeditions,legal,54.92,33.55
Tectonic Edge,exp,Zendikar Expeditions,legal,30.72,25.74
Temple Garden,exp,Zendikar Expeditions,legal,85.17,58.59
Twilight Mire,exp,Zendikar Expeditions,legal,49.84,36.6
Verdant Catacombs,exp,Zendikar Expeditions,legal,220.33,152.18
Wasteland,exp,Zendikar Expeditions,not_legal,142.71,95.93
Watery Grave,exp,Zendikar Expeditions,legal,101.02,66.51
Windswept Heath,exp,Zendikar Expeditions,legal,137.27,83.86
Wooded Bastion,exp,Zendikar Expeditions,legal,41.12,25.59
Wooded Foothills,exp,Zendikar Expeditions,legal,142.04,103.0
Drowner of Hope,pbfz,Battle for Zendikar Promos,legal,0.59,2.21
Avenger of Zendikar,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,4.99,3.95
Eldrazi Temple,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,7.04,8.06
It That Betrays,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,6.93,2.86
"Akroma, Angel of Fury",v15,From the Vault: Angels,legal,3.49,2.75
"Akroma, Angel of Wrath",v15,From the Vault: Angels,legal,3.99,3.57
"Aurelia, the Warleader",v15,From the Vault: Angels,legal,7.99,4.93
"Avacyn, Angel of Hope",v15,From the Vault: Angels,legal,19.99,12.64
Baneslayer Angel,v15,From the Vault: Angels,legal,8.49,6.15
Entreat the Angels,v15,From the Vault: Angels,legal,3.99,4.06
"Iona, Shield of Emeria",v15,From the Vault: Angels,legal,13.53,7.53
Platinum Angel,v15,From the Vault: Angels,legal,4.99,2.95
Pia and Kiran Nalaar,pori,Magic Origins Promos,legal,5.35,3.96
Alhammarret's Archive,ori,Magic Origins,legal,11.29,7.2
Archangel of Tithes,ori,Magic Origins,legal,7.99,4.98
Day's Undoing,ori,Magic Origins,legal,2.5,2.45
Goblin Piledriver,ori,Magic Origins,legal,3.52,2.58
Hangarback Walker,ori,Magic Origins,legal,11.29,9.74
"Jace, Vryn's Prodigy // Jace, Telepath Unbound",ori,Magic Origins,legal,14.26,13.87
"Kytheon, Hero of Akros // Gideon, Battle-Forged",ori,Magic Origins,legal,3.31,3.35
"Liliana, Heretical Healer // Liliana, Defiant Necromancer",ori,Magic Origins,legal,9.3,6.34
