card_name,set,set_name,modern,usd,eur
Past in Flames,mm3,Modern Masters 2017,legal,3.99,3.50
Path to Exile,mm3,Modern Masters 2017,legal,7.49,5.57
Phantasmal Image,mm3,Modern Masters 2017,legal,15.91,13.56
Restoration Angel,mm3,Modern Masters 2017,legal,2.24,2.52
Scalding Tarn,mm3,Modern Masters 2017,legal,68.05,54.73
Scavenging Ooze,mm3,Modern Masters 2017,legal,3.17,3.12
Snapcaster Mage,mm3,Modern Masters 2017,legal,70.20,62.90
Sphinx's Revelation,mm3,Modern Masters 2017,legal,3.11,3.00
Stony Silence,mm3,Modern Masters 2017,legal,7.29,5.94
Tarmogoyf,mm3,Modern Masters 2017,legal,63.97,56.34
Temporal Mastery,mm3,Modern Masters 2017,legal,13.66,8.71
Terminus,mm3,Modern Masters 2017,legal,2.29,2.49
"Venser, Shaper Savant",mm3,Modern Masters 2017,legal,3.95,2.69
Verdant Catacombs,mm3,Modern Masters 2017,legal,48.78,35.95
Voice of Resurgence,mm3,Modern Masters 2017,legal,10.15,11.42
"Ajani, Valiant Protector",aer,Aether Revolt,legal,3.99,4.83
"Baral, Chief of Compliance",aer,Aether Revolt,legal,5.30,4.23
Fatal Push,aer,Aether Revolt,legal,4.30,3.71
Heroic Intervention,aer,Aether Revolt,legal,4.90,3.98
Metallic Mimic,aer,Aether Revolt,legal,4.49,3.72
Paradox Engine,aer,Aether Revolt,legal,16.41,8.28
"Tezzeret, Master of Metal",aer,Aether Revolt,legal,2.59,3.58
Walking Ballista,aer,Aether Revolt,legal,12.99,11.21
"Avacyn, Angel of Hope",j17,Judge Gift Cards 2017,legal,41.73,28.06
Capture of Jingzhou,j17,Judge Gift Cards 2017,not_legal,97.35,82.79
"Doran, the Siege Tower",j17,Judge Gift Cards 2017,legal,13.41,15.43
Gaddock Teeg,j17,Judge Gift Cards 2017,legal,54.26,32.90
Homeward Path,j17,Judge Gift Cards 2017,not_legal,15.77,8.09
Pendelhaven,j17,Judge Gift Cards 2017,legal,10.37,7.54
Rules Lawyer,j17,Judge Gift Cards 2017,not_legal,45.95,19.73
Spellskite,j17,Judge Gift Cards 2017,legal,30.96,21.61
Awakening Zone,pca,Planechase Anthology,legal,2.59,2.57
Baleful Strix,pca,Planechase Anthology,not_legal,2.99,2.44
Bloodbraid Elf,pca,Planechase Anthology,legal,4.45,4.60
Ghostly Prison,pca,Planechase Anthology,legal,4.75,2.08
"Ink-Eyes, Servant of Oni",pca,Planechase Anthology,legal,6.49,2.15
Kor Spiritdancer,pca,Planechase Anthology,legal,3.49,4.33
Maelstrom Wanderer,pca,Planechase Anthology,not_legal,5.91,5.02
Sakashima's Student,pca,Planechase Anthology,not_legal,25.01,10.77
Silent-Blade Oni,pca,Planechase Anthology,not_legal,2.72,2.06
Ash Barrens,c16,Commander 2016,not_legal,1.78,2.44
"Atraxa, Praetors' Voice",c16,Commander 2016,not_legal,16.99,11.91
Baleful Strix,c16,Commander 2016,not_legal,2.75,2.61
Bloodbraid Elf,c16,Commander 2016,legal,3.63,4.41
Boros Charm,c16,Commander 2016,legal,1.78,2.33
"Breya, Etherium Shaper",c16,Commander 2016,not_legal,7.99,6.46
"Bruse Tarl, Boorish Herder",c16,Commander 2016,not_legal,2.96,3.10
Burgeoning,c16,Commander 2016,not_legal,7.30,2.97
Cathars' Crusade,c16,Commander 2016,legal,2.59,2.03
Chasm Skulker,c16,Commander 2016,legal,4.35,3.73
Chromatic Lantern,c16,Commander 2016,legal,11.99,6.14
Conqueror's Flail,c16,Commander 2016,not_legal,6.75,4.30
Crystalline Crawler,c16,Commander 2016,not_legal,2.99,2.30
"Daretti, Scrap Savant",c16,Commander 2016,not_legal,2.66,2.02
Deepglow Skate,c16,Commander 2016,not_legal,7.99,4.20
Dragonskull Summit,c16,Commander 2016,legal,3.07,2.38
Faerie Artisans,c16,Commander 2016,not_legal,6.89,2.88
Forbidden Orchard,c16,Commander 2016,legal,6.99,2.93
Hardened Scales,c16,Commander 2016,legal,4.99,2.82
Hellkite Tyrant,c16,Commander 2016,legal,7.06,3.81
Homeward Path,c16,Commander 2016,not_legal,6.48,3.26
"Iroas, God of Victory",c16,Commander 2016,legal,5.99,3.09
Kalonian Hydra,c16,Commander 2016,legal,4.40,3.23
Karplusan Forest,c16,Commander 2016,legal,3.81,3.85
Lightning Greaves,c16,Commander 2016,legal,3.99,2.11
Magus of the Will,c16,Commander 2016,not_legal,1.95,2.16
Master of Etherium,c16,Commander 2016,legal,4.49,3.06
Past in Flames,c16,Commander 2016,legal,3.77,2.82
Propaganda,c16,Commander 2016,not_legal,7.99,4.95
"Ravos, Soultender",c16,Commander 2016,not_legal,8.03,5.17
"Reyhan, Last of the Abzan",c16,Commander 2016,not_legal,3.49,3.61
Rootbound Crag,c16,Commander 2016,legal,3.35,2.16
Scavenging Ooze,c16,Commander 2016,legal,2.96,3.00
Selfless Squire,c16,Commander 2016,not_legal,3.99,2.68
Sidar Kondo of Jamuraa,c16,Commander 2016,not_legal,4.43,4.11
"Silas Renn, Seeker Adept",c16,Commander 2016,not_legal,3.75,2.42
Solemn Simulacrum,c16,Commander 2016,legal,4.87,2.77
Stonehoof Chieftain,c16,Commander 2016,not_legal,11.40,7.15
Sunpetal Grove,c16,Commander 2016,legal,3.32,2.23
Swan Song,c16,Commander 2016,legal,3.49,2.04
Tempt with Discovery,c16,Commander 2016,not_legal,5.79,2.26
"Thrasios, Triton Hero",c16,Commander 2016,not_legal,3.99,9.89
Tymna the Weaver,c16,Commander 2016,not_legal,2.75,8.96
Venser's Journal,c16,Commander 2016,legal,4.59,2.63
Vial Smasher the Fierce,c16,Commander 2016,not_legal,8.22,7.73
Waste Not,c16,Commander 2016,legal,3.98,3.62
Wheel of Fate,c16,Commander 2016,legal,3.35,2.38
"Yidris, Maelstrom Wielder",c16,Commander 2016,not_legal,3.87,2.97
Blooming Marsh,kld,Kaladesh,legal,4.49,4.51
Botanical Sanctum,kld,Kaladesh,legal,2.83,2.90
"Chandra, Pyrogenius",kld,Kaladesh,legal,1.49,2.35
"Chandra, Torch of Defiance",kld,Kaladesh,legal,10.67,10.57
Concealed Courtyard,kld,Kaladesh,legal,2.09,2.19
Inspiring Vantage,kld,Kaladesh,legal,1.86,2.33
"Nissa, Nature's Artisan",kld,Kaladesh,legal,2.00,2.61
"Nissa, Vital Force",kld,Kaladesh,legal,4.49,2.65
Saheeli Rai,kld,Kaladesh,legal,4.45,3.79
Spirebluff Canal,kld,Kaladesh,legal,5.99,6.04
Torrential Gearhulk,kld,Kaladesh,legal,4.23,4.49
Aether Vial,mps,Kaladesh Inventions,legal,165.11,169.83
Arcbound Ravager,mps,Kaladesh Inventions,legal,148.07,158.99
Black Vise,mps,Kaladesh Inventions,not_legal,29.40,25.99
Cataclysmic Gearhulk,mps,Kaladesh Inventions,legal,25.03,21.18
Chalice of the Void,mps,Kaladesh Inventions,legal,189.27,137.42
Champion's Helm,mps,Kaladesh Inventions,not_legal,44.99,38.11
Chromatic Lantern,mps,Kaladesh Inventions,legal,102.15,79.48
Chrome Mox,mps,Kaladesh Inventions,banned,103.27,89.97
Cloudstone Curio,mps,Kaladesh Inventions,legal,54.92,42.49
Combustible Gearhulk,mps,Kaladesh Inventions,legal,37.67,28.73
Crucible of Worlds,mps,Kaladesh Inventions,legal,140.99,118.16
Defense Grid,mps,Kaladesh Inventions,legal,53.43,50.18
Duplicant,mps,Kaladesh Inventions,legal,39.99,36.88
Engineered Explosives,mps,Kaladesh Inventions,legal,152.40,136.08
Ensnaring Bridge,mps,Kaladesh Inventions,legal,170.21,142.10
Extraplanar Lens,mps,Kaladesh Inventions,legal,58.31,53.31
Gauntlet of Power,mps,Kaladesh Inventions,legal,54.62,38.79
Grindstone,mps,Kaladesh Inventions,not_legal,45.92,41.46
Hangarback Walker,mps,Kaladesh Inventions,legal,74.85,80.62
Lightning Greaves,mps,Kaladesh Inventions,legal,90.74,78.41
Lotus Petal,mps,Kaladesh Inventions,not_legal,130.21,109.30
Mana Crypt,mps,Kaladesh Inventions,not_legal,300.96,229.95
Mana Vault,mps,Kaladesh Inventions,not_legal,234.39,192.62
Meekstone,mps,Kaladesh Inventions,not_legal,53.36,42.30
Mind's Eye,mps,Kaladesh Inventions,legal,39.99,37.24
Mox Opal,mps,Kaladesh Inventions,legal,295.77,261.23
Noxious Gearhulk,mps,Kaladesh Inventions,legal,37.93,29.64
Oblivion Stone,mps,Kaladesh Inventions,legal,85.32,72.00
Ornithopter,mps,Kaladesh Inventions,legal,97.84,72.56
Painter's Servant,mps,Kaladesh Inventions,legal,46.72,37.48
Paradox Engine,mps,Kaladesh Inventions,legal,93.94,69.29
Pithing Needle,mps,Kaladesh Inventions,legal,71.93,64.38
Planar Bridge,mps,Kaladesh Inventions,legal,53.45,43.07
Platinum Angel,mps,Kaladesh Inventions,legal,98.81,65.16
Rings of Brighthearth,mps,Kaladesh Inventions,legal,76.20,46.85
Scroll Rack,mps,Kaladesh Inventions,not_legal,89.29,68.11
Sculpting Steel,mps,Kaladesh Inventions,legal,43.96,45.32
Solemn Simulacrum,mps,Kaladesh Inventions,legal,97.58,88.21
Sol Ring,mps,Kaladesh Inventions,not_legal,363.17,283.53
Sphere of Resistance,mps,Kaladesh Inventions,not_legal,67.42,73.33
Staff of Domination,mps,Kaladesh Inventions,legal,75.51,55.77
Static Orb,mps,Kaladesh Inventions,not_legal,38.52,36.56
Steel Overseer,mps,Kaladesh Inventions,legal,81.08,92.97
Sundering Titan,mps,Kaladesh Inventions,legal,32.36,32.00
Sword of Body and Mind,mps,Kaladesh Inventions,legal,79.97,56.48
Sword of Feast and Famine,mps,Kaladesh Inventions,legal,132.20,88.90
Sword of Fire and Ice,mps,Kaladesh Inventions,legal,135.05,101.29
Sword of Light and Shadow,mps,Kaladesh Inventions,legal,86.71,77.85
Sword of War and Peace,mps,Kaladesh Inventions,legal,102.04,89.98
Torrential Gearhulk,mps,Kaladesh Inventions,legal,52.53,39.47
Trinisphere,mps,Kaladesh Inventions,legal,79.53,69.10
Vedalken Shackles,mps,Kaladesh Inventions,legal,47.23,39.52
Verdurous Gearhulk,mps,Kaladesh Inventions,legal,32.50,26.81
Wurmcoil Engine,mps,Kaladesh Inventions,legal,125.41,99.17
Crop Rotation,ddr,Duel Decks: Nissa vs. Ob Nixilis,not_legal,4.31,3.05
"Nissa, Voice of Zendikar",ddr,Duel Decks: Nissa vs. Ob Nixilis,legal,3.93,3.61
Ob Nixilis Reignited,ddr,Duel Decks: Nissa vs. Ob Nixilis,legal,2.43,2.04
Berserk,cn2,Conspiracy: Take the Crown,not_legal,10.29,9.50
Birds of Paradise,cn2,Conspiracy: Take the Crown,legal,7.19,4.81
Burgeoning,cn2,Conspiracy: Take the Crown,not_legal,8.64,3.47
"Daretti, Ingenious Iconoclast",cn2,Conspiracy: Take the Crown,not_legal,9.26,8.52
Expropriate,cn2,Conspiracy: Take the Crown,not_legal,22.13,14.96
Inquisition of Kozilek,cn2,Conspiracy: Take the Crown,legal,4.23,4.51
"Kaya, Ghost Assassin",cn2,Conspiracy: Take the Crown,not_legal,9.68,7.99
"Leovold, Emissary of Trest",cn2,Conspiracy: Take the Crown,not_legal,23.87,27.90
Phyrexian Arena,cn2,Conspiracy: Take the Crown,legal,8.48,5.17
Platinum Angel,cn2,Conspiracy: Take the Crown,legal,3.97,2.33
Queen Marchesa,cn2,Conspiracy: Take the Crown,not_legal,7.42,5.26
Recruiter of the Guard,cn2,Conspiracy: Take the Crown,not_legal,22.25,17.33
Sanctum Prelate,cn2,Conspiracy: Take the Crown,not_legal,9.38,10.59
"Selvala, Heart of the Wilds",cn2,Conspiracy: Take the Crown,not_legal,24.99,17.08
Show and Tell,cn2,Conspiracy: Take the Crown,not_legal,13.01,11.37
Subterranean Tremors,cn2,Conspiracy: Take the Crown,not_legal,2.09,2.10
Beseech the Queen,v16,From the Vault: Lore,legal,5.44,2.31
Dark Depths,v16,From the Vault: Lore,banned,41.07,28.40
Tolaria West,v16,From the Vault: Lore,legal,8.49,3.94
Umezawa's Jitte,v16,From the Vault: Lore,banned,14.33,10.46
Unmask,v16,From the Vault: Lore,not_legal,4.94,4.77
Bedlam Reveler,emn,Eldritch Moon,legal,4.44,4.25
Collective Brutality,emn,Eldritch Moon,legal,16.22,18.79
Eldritch Evolution,emn,Eldritch Moon,legal,2.76,2.26
"Emrakul, the Promised End",emn,Eldritch Moon,legal,12.55,9.84
Grim Flayer,emn,Eldritch Moon,legal,7.43,8.34
"Liliana, the Last Hope",emn,Eldritch Moon,legal,36.93,35.02
Mausoleum Wanderer,emn,Eldritch Moon,legal,3.67,2.60
Selfless Spirit,emn,Eldritch Moon,legal,6.94,4.95
Spell Queller,emn,Eldritch Moon,legal,6.12,6.91
"Tamiyo, Field Researcher",emn,Eldritch Moon,legal,5.99,4.09
Tree of Perdition,emn,Eldritch Moon,legal,4.99,2.73
Assembled Alphas,pemn,Eldritch Moon Promos,legal,0.39,2.34
Noosegraf Mob,pemn,Eldritch Moon Promos,legal,0.98,2.15
"Thalia, Heretic Cathar",pemn,Eldritch Moon Promos,legal,1.91,4.50
Argothian Enchantress,ema,Eternal Masters,not_legal,17.63,6.49
Ashnod's Altar,ema,Eternal Masters,not_legal,4.99,3.17
Baleful Strix,ema,Eternal Masters,not_legal,2.99,2.73
Bloodbraid Elf,ema,Eternal Masters,legal,3.30,4.01
Chrome Mox,ema,Eternal Masters,banned,31.01,23.30
Dack Fayden,ema,Eternal Masters,not_legal,14.67,12.25
Deathrite Shaman,ema,Eternal Masters,banned,3.46,2.75
Enlightened Tutor,ema,Eternal Masters,not_legal,17.99,9.54
Entomb,ema,Eternal Masters,not_legal,15.26,10.87
Force of Will,ema,Eternal Masters,not_legal,88.76,67.68
Gamble,ema,Eternal Masters,not_legal,8.46,5.21
Green Sun's Zenith,ema,Eternal Masters,banned,7.61,5.34
Heritage Druid,ema,Eternal Masters,legal,6.93,4.39
Isochron Scepter,ema,Eternal Masters,legal,5.49,2.58
"Jace, the Mind Sculptor",ema,Eternal Masters,legal,78.66,75.98
Karakas,ema,Eternal Masters,not_legal,60.56,42.12
Maelstrom Wanderer,ema,Eternal Masters,not_legal,6.51,5.05
Mana Crypt,ema,Eternal Masters,not_legal,127.43,82.90
Maze of Ith,ema,Eternal Masters,not_legal,13.64,8.81
Mother of Runes,ema,Eternal Masters,not_legal,2.46,2.03
Mystical Tutor,ema,Eternal Masters,not_legal,5.99,4.03
Natural Order,ema,Eternal Masters,not_legal,14.30,13.09
Necropotence,ema,Eternal Masters,not_legal,5.88,3.25
Pyroblast,ema,Eternal Masters,not_legal,2.65,2.07
Relic of Progenitus,ema,Eternal Masters,legal,3.58,3.65
Sensei's Divining Top,ema,Eternal Masters,banned,21.83,9.52
Sinkhole,ema,Eternal Masters,not_legal,3.16,4.28
Sneak Attack,ema,Eternal Masters,not_legal,20.46,16.79
Sylvan Library,ema,Eternal Masters,not_legal,23.67,13.59
Toxic Deluge,ema,Eternal Masters,not_legal,15.17,11.51
Vampiric Tutor,ema,Eternal Masters,not_legal,47.20,28.16
Vindicate,ema,Eternal Masters,not_legal,3.66,2.96
Wasteland,ema,Eternal Masters,not_legal,33.17,24.37
Winter Orb,ema,Eternal Masters,not_legal,4.16,3.20
Wrath of God,ema,Eternal Masters,legal,7.38,4.05
Anguished Unmaking,soi,Shadows over Innistrad,legal,4.01,2.63
"Archangel Avacyn // Avacyn, the Purifier",soi,Shadows over Innistrad,legal,3.78,3.44
"Jace, Unraveler of Secrets",soi,Shadows over Innistrad,legal,4.11,2.69
"Nahiri, the Harbinger",soi,Shadows over Innistrad,legal,5.91,6.84
Relentless Dead,soi,Shadows over Innistrad,legal,7.36,6.70
"Sorin, Grim Nemesis",soi,Shadows over Innistrad,legal,6.07,3.39
Thalia's Lieutenant,soi,Shadows over Innistrad,legal,2.64,2.58
The Gitrog Monster,soi,Shadows over Innistrad,legal,7.64,4.51
Thing in the Ice // Awoken Horror,soi,Shadows over Innistrad,legal,5.56,4.86
Tireless Tracker,soi,Shadows over Innistrad,legal,8.65,9.00
Traverse the Ulvenwald,soi,Shadows over Innistrad,legal,2.45,2.51
"Westvale Abbey // Ormendahl, Profane Prince",soi,Shadows over Innistrad,legal,3.31,2.96
Anguished Unmaking,psoi,Shadows over Innistrad Promos,legal,11.70,4.30
Flameblade Angel,psoi,Shadows over Innistrad Promos,legal,0.59,2.62
Champion of the Parish,ddq,Duel Decks: Blessed vs. Cursed,legal,4.45,4.36
Geist of Saint Traft,ddq,Duel Decks: Blessed vs. Cursed,legal,7.90,6.69
Gravecrawler,ddq,Duel Decks: Blessed vs. Cursed,legal,7.91,5.13
"Chandra, Flamecaller",ogw,Oath of the Gatewatch,legal,2.44,2.69
Eldrazi Displacer,ogw,Oath of the Gatewatch,legal,2.34,2.21
"Kalitas, Traitor of Ghet",ogw,Oath of the Gatewatch,legal,5.93,7.15
Kozilek's Return,ogw,Oath of the Gatewatch,legal,2.09,2.94
"Kozilek, the Great Distortion",ogw,Oath of the Gatewatch,legal,5.38,3.18
"Nissa, Voice of Zendikar",ogw,Oath of the Gatewatch,legal,3.34,4.09
Reality Smasher,ogw,Oath of the Gatewatch,legal,1.79,2.74
Thought-Knot Seer,ogw,Oath of the Gatewatch,legal,6.64,5.94
World Breaker,ogw,Oath of the Gatewatch,legal,3.01,3.06
"Azusa, Lost but Seeking",j16,Judge Gift Cards 2016,legal,44.35,31.33
Command Beacon,j16,Judge Gift Cards 2016,not_legal,39.71,27.74
Defense of the Heart,j16,Judge Gift Cards 2016,not_legal,36.20,23.31
Imperial Seal,j16,Judge Gift Cards 2016,not_legal,195.58,134.39
Mana Drain,j16,Judge Gift Cards 2016,not_legal,141.74,92.15
Mystic Confluence,j16,Judge Gift Cards 2016,not_legal,17.61,15.94
Zur the Enchanter,j16,Judge Gift Cards 2016,legal,34.31,20.32
Arachnogenesis,c15,Commander 2015,not_legal,7.59,5.99
Bastion Protector,c15,Commander 2015,not_legal,5.99,4.57
Blade of Selves,c15,Commander 2015,not_legal,6.99,3.97
Command Beacon,c15,Commander 2015,not_legal,22.22,15.87
Eldrazi Monument,c15,Commander 2015,legal,6.71,3.04
Eternal Witness,c15,Commander 2015,legal,6.79,3.47
"Ezuri, Claw of Progress",c15,Commander 2015,not_legal,9.49,6.19
Fiery Confluence,c15,Commander 2015,not_legal,16.14,13.50
"Gisela, Blade of Goldnight",c15,Commander 2015,legal,4.51,3.52
Grasp of Fate,c15,Commander 2015,not_legal,13.85,8.66
Karlov of the Ghost Council,c15,Commander 2015,not_legal,9.61,10.28
Karmic Justice,c15,Commander 2015,not_legal,8.52,3.46
"Mazirek, Kraul Death Priest",c15,Commander 2015,not_legal,4.99,2.16
Meren of Clan Nel Toth,c15,Commander 2015,not_legal,8.99,8.62
Mizzix of the Izmagnus,c15,Commander 2015,not_legal,4.49,2.53
Mizzix's Mastery,c15,Commander 2015,not_legal,10.41,6.63
Mystic Confluence,c15,Commander 2015,not_legal,4.49,5.43
Phyrexian Arena,c15,Commander 2015,legal,9.11,4.94
Preordain,c15,Commander 2015,banned,4.51,3.42
Rite of Replication,c15,Commander 2015,legal,4.99,2.61
Solemn Simulacrum,c15,Commander 2015,legal,4.52,2.19
Sun Titan,c15,Commander 2015,legal,3.29,2.01
Thought Vessel,c15,Commander 2015,not_legal,5.88,3.14
Urza's Incubator,c15,Commander 2015,not_legal,9.12,6.84
Vandalblast,c15,Commander 2015,legal,2.49,2.85
"Drana, Liberator of Malakir",bfz,Battle for Zendikar,legal,4.62,4.46
"Gideon, Ally of Zendikar",bfz,Battle for Zendikar,legal,8.31,8.51
"Omnath, Locus of Rage",bfz,Battle for Zendikar,legal,6.94,3.06
"Ulamog, the Ceaseless Hunger",bfz,Battle for Zendikar,legal,19.44,18.24
Ancient Tomb,exp,Zendikar Expeditions,not_legal,232.78,180.49
Arid Mesa,exp,Zendikar Expeditions,legal,118.58,83.23
Blood Crypt,exp,Zendikar Expeditions,legal,89.51,65.80
Bloodstained Mire,exp,Zendikar Expeditions,legal,167.67,107.67
Breeding Pool,exp,Zendikar Expeditions,legal,93.18,63.11
Canopy Vista,exp,Zendikar Expeditions,legal,25.18,19.24
Cascade Bluffs,exp,Zendikar Expeditions,legal,46.34,34.16
Cinder Glade,exp,Zendikar Expeditions,legal,30.10,21.43
Dust Bowl,exp,Zendikar Expeditions,not_legal,39.03,24.40
Eye of Ugin,exp,Zendikar Expeditions,banned,48.53,37.69
Fetid Heath,exp,Zendikar Expeditions,legal,53.24,35.25
Fire-Lit Thicket,exp,Zendikar Expeditions,legal,40.36,28.78
Flooded Grove,exp,Zendikar Expeditions,legal,48.57,31.21
Flooded Strand,exp,Zendikar Expeditions,legal,188.94,146.05
Forbidden Orchard,exp,Zendikar Expeditions,legal,44.33,29.89
Godless Shrine,exp,Zendikar Expeditions,legal,88.62,61.60
Graven Cairns,exp,Zendikar Expeditions,legal,26.69,22.62
Hallowed Fountain,exp,Zendikar Expeditions,legal,111.18,77.59
Horizon Canopy,exp,Zendikar Expeditions,legal,143.99,126.47
Kor Haven,exp,Zendikar Expeditions,not_legal,35.56,24.50
Mana Confluence,exp,Zendikar Expeditions,legal,88.39,66.83
Marsh Flats,exp,Zendikar Expeditions,legal,116.12,77.43
Misty Rainforest,exp,Zendikar Expeditions,legal,228.92,164.84
Mystic Gate,exp,Zendikar Expeditions,legal,61.96,41.15
Overgrown Tomb,exp,Zendikar Expeditions,legal,93.76,76.27
Polluted Delta,exp,Zendikar Expeditions,legal,276.34,214.12
Prairie Stream,exp,Zendikar Expeditions,legal,24.05,18.73
Rugged Prairie,exp,Zendikar Expeditions,legal,38.87,27.43
Sacred Foundry,exp,Zendikar Expeditions,legal,87.08,66.39
Scalding Tarn,exp,Zendikar Expeditions,legal,318.04,231.43
Smoldering Marsh,exp,Zendikar Expeditions,legal,22.19,16.33
Steam Vents,exp,Zendikar Expeditions,legal,133.59,97.39
Stomping Ground,exp,Zendikar Expeditions,legal,97.38,64.76
Strip Mine,exp,Zendikar Expeditions,not_legal,107.78,76.90
Sunken Hollow,exp,Zendikar Expeditions,legal,28.68,20.71
Sunken Ruins,exp,Zendikar Expeditions,legal,54.92,33.41
Tectonic Edge,exp,Zendikar Expeditions,legal,30.64,25.74
Temple Garden,exp,Zendikar Expeditions,legal,85.17,56.86
Twilight Mire,exp,Zendikar Expeditions,legal,49.43,35.71
Verdant Catacombs,exp,Zendikar Expeditions,legal,220.33,150.83
Wasteland,exp,Zendikar Expeditions,not_legal,142.71,96.63
Watery Grave,exp,Zendikar Expeditions,legal,102.99,66.18
Windswept Heath,exp,Zendikar Expeditions,legal,135.63,83.18
Wooded Bastion,exp,Zendikar Expeditions,legal,41.01,25.56
Wooded Foothills,exp,Zendikar Expeditions,legal,142.04,104.43
Conduit of Ruin,pbfz,Battle for Zendikar Promos,legal,3.16,2.01
Drowner of Hope,pbfz,Battle for Zendikar Promos,legal,0.59,2.55
Avenger of Zendikar,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,4.99,4.05
Eldrazi Temple,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,7.34,7.85
It That Betrays,ddp,Duel Decks: Zendikar vs. Eldrazi,legal,6.75,2.86
"Akroma, Angel of Fury",v15,From the Vault: Angels,legal,3.49,2.74
"Akroma, Angel of Wrath",v15,From the Vault: Angels,legal,3.99,3.59
"Aurelia, the Warleader",v15,From the Vault: Angels,legal,6.99,4.96
"Avacyn, Angel of Hope",v15,From the Vault: Angels,legal,19.99,12.33
Baneslayer Angel,v15,From the Vault: Angels,legal,8.49,6.01
Entreat the Angels,v15,From the Vault: Angels,legal,3.99,4.73
"Iona, Shield of Emeria",v15,From the Vault: Angels,legal,13.61,7.60
"Jenara, Asura of War",v15,From the Vault: Angels,legal,2.49,2.04
Platinum Angel,v15,From the Vault: Angels,legal,4.99,2.90
Languish,pori,Magic Origins Promos,legal,1.99,2.17
Pia and Kiran Nalaar,pori,Magic Origins Promos,legal,5.35,5.21
Alhammarret's Archive,ori,Magic Origins,legal,11.58,6.84
Archangel of Tithes,ori,Magic Origins,legal,7.90,5.01
Day's Undoing,ori,Magic Origins,legal,2.59,2.49
Goblin Piledriver,ori,Magic Origins,legal,3.30,2.61
Hangarback Walker,ori,Magic Origins,legal,10.37,8.47
"Jace, Vryn's Prodigy // Jace, Telepath Unbound",ori,Magic Origins,legal,14.31,13.69
